name,nickname,wins,losses,draws,age,nation,knockdown_avg,sig_str_accuracy,takedown_average,takedown_accuracy,subs_attempted_average,height,reach,stance,sig_str_landed_per_min,average_fight_time,sig_str_absorbed_per_min,sig_str_defense,takedown_defense
Maxim Grishin,Maximus,32,10,2,39,71,0.43,0.52,0.21,0.16,0,75,78,0,3.26,14,2.27,0.58,0.66
Maximo Blanco,Maxi,12,8,1,40,73,0.34,0.44,1.85,0.36,0.3,68,71,0,4.11,8.9,3.19,0.66,0.63
Maycee Barber,The Future,13,2,0,25,49,0,0.52,1.14,0.35,0.1,65,65,3,4.6,11.91666667,2.72,0.54,0.45
Mayra Bueno Silva,Sheetara,10,3,1,32,18,0,0.57,0.68,0.38,1.6,66,66,0,3.84,10.01666667,4.86,0.53,0.68
Megan Anderson,29,11,5,0,33,34,0.52,0.46,0.52,0.25,0.5,72,72,0,1.76,4.816666667,3.35,0.37,0.53
Melinda Fabian,216,4,4,2,36,102,0.5,0.41,0,0,0,66,66,0,4.03,15,4,0.62,1
Melissa Dixon,No Mess,6,0,0,32,81,0,0.54,0,0,0,67,68,0,3.47,15,3.2,0.55,0.75
Melissa Gatto,255,8,2,2,27,18,0.3,0.48,1.18,0.21,0.3,65,69,0,3.98,12.68333333,3.13,0.54,0.63
Melissa Martinez,Super Mely,7,1,0,26,47,0,0.57,1,0.5,0,62,66,1,3,15,2.53,0.45,0
Melquizael Costa,Melk Cauthy,20,7,0,27,18,0,0.46,2.49,0.27,0.5,70,71,1,4.29,10.03333333,2.99,0.59,0.42
Melsik Baghdasaryan,The Gun,8,2,0,32,67,0.25,0.61,0,0,0,69,70,1,5.28,11.76666667,3.06,0.58,0.72
Melvin Guillard,The Young Assassin,32,18,2,40,49,1.21,0.4,1.3,0.63,0.2,69,71,0,2.96,6.95,1.85,0.66,0.61
Merab Dvalishvili,The Machine,16,4,0,33,56,0.09,0.41,6.55,0.36,0.3,66,68,0,4.46,15.4,2.41,0.56,0.78
Michael Bisping,The Count,30,9,0,44,81,0.4,0.38,1.05,0.43,0.3,73,75,0,4.33,11.61666667,2.71,0.65,0.63
Michael Chandler,Iron,23,8,0,37,49,0.65,0.46,2.17,0.38,0.9,68,71,0,4.89,7.733333333,4.58,0.46,0.71
Michael Chiesa,Maverick,18,7,0,36,49,0.09,0.4,3.33,0.5,1,73,75,1,1.87,9.5,1.7,0.54,0.6
Michael Cora,Kookie Monster,4,1,0,34,49,0,0.28,0,0,0,73,77,1,0.8,15,0.13,0.66,0.25
Michael Graves,285,6,0,1,33,49,0,0.54,4.8,0.52,0.4,70,71,0,1.25,12.5,1.47,0.58,0.66
Michael Johnson,The Menace,22,19,0,37,49,0.51,0.39,0.46,0.38,0.1,70,73,1,4.28,11.53333333,3.91,0.58,0.8
Michael Kuiper,397,15,5,0,34,41,1.38,0.54,2.3,0.55,0,72,73,0,3.28,8.166666667,3.62,0.54,0.79
Michael Lombardo,The Don,11,2,0,33,49,0,0.62,2.5,0.21,0,72,72,0,1.47,15,2.63,0.31,0.6
Michael McDonald,Mayday,17,4,0,33,49,1.09,0.42,1.09,0.66,1.4,69,70,0,2.69,8.283333333,2.76,0.57,0.52
Michael Trizano,The Lone Wolf,11,3,0,32,49,0.54,0.53,0.36,0.66,0.5,71,71,0,3.63,11.88333333,4.4,0.5,0.72
Michal Oleksiejczuk,Hussar,19,6,0,28,17,1.32,0.5,0.76,0.44,0,72,74,1,5.12,6.616666667,4.17,0.62,0.48
Micheal Gillmore,The Gentleman,6,5,0,36,49,0,0.57,0,0,0,71,72,0,2.04,7.616666667,3.02,0.43,0.5
Michel Pereira,Demolidor,29,11,0,30,18,0.43,0.53,1.56,0.55,0.6,73,73,0,5.09,11.75,3.74,0.58,0.94
Michel Prazeres,Tractor,26,4,0,42,18,0.18,0.47,3.94,0.36,0.6,66,67,0,2.38,12.23333333,2.51,0.57,0.47
Michel Quinones,El Capo,8,3,0,39,49,0,0.29,0,0,0,70,73,0,2.91,12.2,5.98,0.48,0.36
Michelle WatersonGomez,The Karate Hottie,18,12,0,38,49,0,0.46,1.42,0.32,0.7,63,62,0,3.56,13.88333333,4.19,0.49,0.7
Michihiro Omigawa,Micci,17,14,1,48,64,0.32,0.39,1.19,0.36,1.5,66,68,0,2.01,11.58333333,3.06,0.64,0.49
Michinori Tanaka,707,11,3,0,33,64,0,0.37,2.4,0.38,0.2,65,67,0,1.97,15,1.99,0.5,0.43
Mick Parkin,518,8,0,0,28,81,0,0.52,2.35,0.41,0.5,76,79,0,4.41,10.65,4.01,0.55,0.5
Mickael Lebout,Ragnar,16,7,1,36,49,0,0.34,0,0,0,71,73,0,2.6,15,2.98,0.54,0.6
Mickey Gall,246,7,5,0,32,49,0.35,0.46,1.21,0.3,1.9,74,74,3,2.94,7.883333333,4.25,0.49,0.36
Micol Di Segni,167,7,3,0,36,0,0,0.4,0,0,0,63,60,0,7.47,15,5.87,0.33,0.37
Miesha Tate,Cupcake,20,9,0,37,49,0.06,0.45,2.02,0.31,1.3,66,65,0,2.62,12.71666667,2.98,0.51,0.55
Miguel Angel Torres,5018,44,9,0,43,49,0.49,0.43,0,0,1.6,69,76,0,3.98,10.18333333,1.86,0.74,0.17
Miguel Baeza,Caramel Thunder,10,3,0,31,49,1.1,0.49,0.44,0.28,1.8,74,74,0,4.88,9.716666667,5.1,0.53,1
Mike Breeden,Money,11,6,0,34,49,0.33,0.45,0.98,0.3,0,70,70,0,5.75,9.15,7.28,0.42,0.67
Mike Brown,97,26,9,0,48,49,0.25,0.44,3.23,0.4,0.6,66,70,0,2.98,8.616666667,2.45,0.6,0.66
Mike De La Torre,El Cucuy,14,7,0,37,49,0.36,0.39,0.36,0.16,0,71,71,0,3.21,5.916666667,4.75,0.51,0.83
Mike Easton,The Hulk,13,6,0,40,49,0.15,0.37,0.75,0.22,0,66,70,1,3.51,14.26666667,4.28,0.61,0.66
Mike Grundy,288,12,4,0,37,81,0.37,0.45,4.06,0.28,0.4,67,72,0,2.09,10.16666667,4.45,0.56,0.5
Mike Guymon,The Joker,15,6,1,49,49,0,0.65,1.87,0.37,1.2,72,74,0,2.75,6.016666667,0.79,0.66,0.54
Mike Jackson,The Truth,1,2,0,38,49,0,0.57,0.71,0.33,0,74,74,0,4.49,5.3,3.73,0.62,0.88
Mike Kyle,MAK,22,14,1,43,49,3.69,0.51,1.33,0.62,0.8,76,77,0,3.93,2.716666667,3.35,0.49,0.5
Mike Malott,Proper,10,2,1,32,49,0.68,0.46,3.04,0.6,1,73,73,0,3.83,7.4,3.33,0.52,0.16
Mike Massenzio,The Master of Disaster,13,9,0,41,49,0.27,0.45,2.74,0.24,1.4,74,73,1,2.08,7.833333333,3.59,0.54,0.5
Mike Perry,Platinum,14,8,0,32,49,0.72,0.47,0.81,0.4,0.2,70,71,0,4.32,11.13333333,5.16,0.52,0.78
Mike Pierce,541,17,7,0,43,49,0.33,0.42,3.08,0.42,0.2,68,71,0,2.62,12.01666667,2.36,0.62,0.71
Mike Pyle,Quicksand,27,14,1,48,49,0.34,0.45,1.8,0.35,1.5,72,74,0,2.74,7.383333333,2.84,0.6,0.7
Mike Rhodes,Biggie,10,5,0,34,49,0,0.39,0.96,0.33,0.5,73,74,0,3.2,10.41666667,4.13,0.64,0.75
Mike Ricci,The Martian,11,5,0,37,11,0,0.32,0.67,1,0,72,76,1,1.8,15,1.64,0.65,0.54
Mike Rio,The Wolverine,10,5,0,42,49,0,0.39,2.58,0.27,1,70,70,0,1.68,7.283333333,2.99,0.53,0
Mike Rodriguez,Slo Mike,11,7,0,35,49,1.18,0.53,0,0,0,76,82,1,4.35,8.466666667,4.24,0.41,0.37
Mike Russow,600,15,3,0,47,49,0.22,0.47,4.66,0.43,0.7,73,73,0,1.55,8.816666667,2.9,0.59,0
Mike Santiago,Little Bully,19,12,0,34,49,0.53,0.49,2.66,0.5,1.1,70,69,0,3.44,7.05,3.58,0.36,0.53
Mike Swick,Quick,15,6,0,44,49,0.53,0.37,1.06,0.5,0.6,73,77,0,2.36,8.7,2.29,0.54,0.61
Mike Wilkinson,The Warrior,9,4,0,36,81,0.46,0.38,0.92,0.14,0.9,67,66,0,2.35,8.183333333,3.7,0.35,0.55
Mikey Gonzalez,Rolls,7,2,0,38,49,0,0.16,0,0,0,71,74,0,0.91,2.2,14.55,0.11,0
Miles Johns,Chapo,13,2,0,29,49,0.44,0.48,1.03,0.21,0,67,66,0,3.51,12.8,2.75,0.68,0.85
Miranda Granger,Danger,7,3,0,31,49,0,0.47,0,0,0,67,68,0,2.79,9.95,2.57,0.57,0.33
Miranda Maverick,Fear The,14,5,0,26,49,0,0.46,2.41,0.48,0.5,63,65,1,3.71,12.43333333,2.62,0.59,0.42
Mirko Filipovic,Cro Cop,35,11,2,49,78,0.98,0.5,0.19,0.4,0.3,74,73,1,2.11,7.833333333,1.89,0.63,0.78
Mirsad Bektic,63,13,4,0,32,112,0.29,0.41,3.98,0.52,0.4,68,70,0,2.43,10.16666667,1.8,0.57,0.92
Misha Cirkunov,132,15,9,0,36,85,0,0.51,4.15,0.39,1.7,75,77,0,3.86,4.733333333,3.06,0.57,0.76
Mitch Clarke,Danger Zone,11,5,0,38,11,0,0.34,0.64,0.15,0.4,70,73,0,2.35,10.08333333,3.27,0.47,0.5
Mitch Gagnon,245,12,5,0,39,11,0.58,0.46,1.16,0.25,1.9,65,65,1,2.76,9.733333333,2.21,0.61,0.65
Mitch Ramirez,563,7,1,0,31,49,0,0.52,2.41,1,0,71,71,0,3.69,6.233333333,4.81,0.36,0
Mitch Raposo,565,5,1,0,25,49,0,0.25,3.67,0.66,0,65,64,3,2.57,8.183333333,3.18,0.56,0
Mizuki,488,15,6,0,29,64,0,0.5,0.33,0.14,0,63,65,0,4.56,15,5.62,0.48,0.85
Mizuto Hirota,Pugnus,18,10,2,42,64,0,0.4,1.36,0.5,0.1,67,67,0,3.36,13.48333333,3.5,0.54,0.58
Modestas Bukauskas,The Baltic Gladiator,15,6,0,29,72,0,0.41,0,0,0,75,78,3,3.28,9.366666667,3.87,0.5,0.71
Mohammad Yahya,The UAE Warrior,12,4,0,29,81,0,0.46,1,1,1,69,73,3,2.87,15,4.07,0.37,0.42
Mohammed Usman,The Motor,11,2,0,34,69,0.42,0.4,1.26,0.18,0,74,79,0,2.92,11.86666667,3.96,0.52,0
Molly McCann,Meatball,13,6,0,33,81,0.25,0.49,1.65,0.35,0.5,64,62,0,5.68,10.76666667,4.9,0.63,0.43
Montana De La Rosa,158,12,9,1,28,49,0.11,0.36,1.71,0.31,0.8,67,68,0,2.7,11.93333333,3.21,0.44,0.64
Montel Jackson,Quik,13,2,0,31,49,1.64,0.53,3.42,0.71,0.3,70,75,1,3.36,10.96666667,1.41,0.64,0.69
Montserrat Conejo Ruiz,5020,10,4,0,31,47,0,0.27,2.05,0.83,0.8,60,61,1,0.79,9.133333333,4.96,0.37,0.33
Montserrat Rendon,Monster,6,0,0,34,47,0,0.37,3,0.6,0,68,68,0,4.6,15,4,0.44,1
Morgan Charriere,The Last Pirate,19,9,1,28,100,3.9,0.53,0,0,0,68,69,0,6.75,3.85,2.34,0.78,0
Mostapha Al Turk,5021,6,6,0,50,20,0,0.19,0,0,0,74,77,0,1.36,7.566666667,3.61,0.53,0
Mounir Lazzez,The Sniper,11,3,0,36,70,0,0.55,1.8,0.57,0,73,76,0,7.49,8.35,5.42,0.53,0.71
Movsar Evloev,215,18,0,0,29,71,0,0.48,4.75,0.46,0.2,67,72,0,4.43,15,2.89,0.61,0.71
Muin Gafurov,Tajik,18,6,0,27,103,0,0.41,2.4,0.26,0,67,68,1,2.98,10.4,2.95,0.48,0.62
Murtaza Talha,704,6,1,0,27,100,0,0.58,0,0,0,72,74,0,4.91,9.766666667,8.29,0.3,1
Muslim Salikhov,King of Kung Fu,19,4,0,39,71,0.44,0.51,1.31,0.4,0,71,70,0,3.37,11.41666667,2.91,0.62,0.73
Myktybek Orolbai,503,12,1,1,25,14,0,0.4,11.41,0.7,1.6,70,74,0,0.87,0.333333333,1.52,0.48,0
Myles Jury,Fury,17,4,0,35,49,0.41,0.42,2.16,0.55,0.3,70,73,0,2.94,9.25,2.16,0.66,0.5
Nadia Kassem,368,5,2,0,28,34,0,0.41,0.46,0.33,2.8,65,66,1,3.13,10.86666667,4.48,0.48,0.4
Nam Phan,539,21,17,0,40,49,0,0.37,0.18,0.18,0.2,66,70,0,4.52,13.81666667,6.55,0.59,0.6
Naoki Inoue,337,11,1,0,26,64,0,0.35,0,0,2.5,69,71,0,3.67,15,3.37,0.6,0.6
Naoyuki Kotani,395,34,14,7,42,64,0,0.31,0.83,0.16,0.8,68,66,1,1.02,9,2.89,0.5,0.46
Nariman Abbassov,Bayraktar,28,4,0,30,27,0,0.2,0,0,0,68,66,0,3,15,5.67,0.46,0.66
Nasrat Haqparast,298,16,5,0,28,29,0.73,0.44,0.31,0.2,0,70,72,1,5.78,11.96666667,5.25,0.64,0.78
Nassourdine Imavov,335,12,4,0,28,71,0,0.53,1.09,0.31,1.7,75,75,0,4.55,13.73333333,3.76,0.58,0.72
Natalia Silva,655,16,5,1,27,18,0.68,0.48,0.68,0.33,0,64,65,1,5.2,11.1,2.23,0.65,0.92
Natan Levy,Lethal,8,1,0,32,65,0,0.51,5.37,0.57,0.5,69,71,1,4.01,13.98333333,3.52,0.58,0.41
Nate Diaz,172,22,13,0,38,49,0.16,0.45,1.05,0.3,1.3,72,76,1,4.57,11.58333333,3.77,0.52,0.41
Nate Landwehr,The Train,17,5,0,35,49,0,0.46,1.07,0.41,1.1,69,72,0,6.14,10.03333333,5.58,0.55,0.86
Nate Maness,Mayhem,15,3,0,32,49,0.58,0.48,0.87,0.75,0.3,70,72,0,2.33,8.583333333,4.29,0.4,0.78
Nate Marquardt,The Great,35,19,2,44,49,0.69,0.49,1.87,0.51,0.8,72,74,0,2.71,10.4,2.32,0.55,0.7
Nate Quarry,Rock,12,4,0,51,49,1.5,0.44,0.25,0.33,0,72,72,2,4.96,6,2.8,0.66,0.6
Nate Smith,The Savage,6,1,0,28,49,0,0.38,0,0,2.3,66,69,3,1.28,13.25,2.04,0.35,0.33
Nathan Coy,Soulforce,15,7,0,45,49,0,0.52,3.17,0.47,0,70,69,1,3.88,7.383333333,2.4,0.61,0.5
Nathaniel Wood,The Prospect,20,6,0,30,81,0.23,0.5,1.74,0.48,0.5,66,69,0,5.91,12.95,4.22,0.56,0.7
Nayara Maia,Capita,7,1,1,33,100,0,0.36,1,0.33,1,65,66,0,0.6,15,3.33,0.43,0
Nazim Sadykhov,Black Wolf,9,1,1,29,71,0.69,0.48,1.71,0.62,0.3,70,69,1,4.94,10.93333333,5.72,0.48,0.75
Neil Magny,The Haitian Sensation,29,12,0,36,49,0.07,0.46,2.17,0.4,0.3,75,80,0,3.47,12.73333333,2.42,0.52,0.54
Neil Seery,Tap,16,13,0,44,51,0.31,0.41,0.78,0.27,1.6,64,64,0,3.56,13.81666667,3.79,0.58,0.53
Nick Aguirre,Slick,7,2,0,28,49,0,0.33,1.16,0.2,0.6,69,74,1,0.73,12.98333333,2.89,0.45,0.33
Nick Catone,The Jersey Devil,10,4,0,42,49,0,0.44,3.71,0.44,0.5,72,72,1,2.11,11.61666667,2.32,0.63,0.83
Nick Diaz,171,26,10,0,40,49,0.41,0.42,1.28,0.32,1,73,76,1,5.71,11.31666667,3.84,0.59,0.6
Nick Fiore,230,6,2,0,26,49,0,0.46,2.5,0.45,0,70,72,0,2.83,15,7.93,0.42,0.71
Nick Hein,Sergeant,14,5,0,39,76,0.29,0.35,0.86,0.33,0,66,66,1,2.65,13.01666667,3.61,0.59,0.83
Nick Maximov,479,8,2,0,26,49,0,0.45,4.16,0.45,0.2,72,76,1,1.93,12.25,2.64,0.46,0.35
Nick Osipczak,Slick,6,3,0,39,81,0.48,0.5,1.2,0.45,1,74,76,0,2.83,12.51666667,3.77,0.5,0.71
Nick Pace,508,8,3,0,36,49,0,0.34,2.52,0.43,0.5,67,68,0,1.48,14.88333333,3.14,0.57,0.54
Nick Ring,The Promise,14,4,0,44,49,0,0.42,1.36,0.36,0.3,72,74,1,3.52,14.76666667,3.48,0.62,0.52
Nick Thompson,The Goat,38,14,1,42,49,0,0.42,1.06,1,2.6,73,74,0,1.87,9.866666667,1.8,0.49,0.35
Nick Urso,732,10,3,0,38,49,0,0.45,0,0,0,66,66,1,3.61,1.383333333,5.06,0.36,0
Nicolas Dalby,Danish Dynamite,23,4,1,39,58,0.09,0.43,1.11,0.3,0.1,71,74,0,4.03,13.53333333,3.43,0.52,0.6
Nik Lentz,The Carny,30,12,2,39,49,0.1,0.47,3.3,0.32,1.2,68,68,0,3.44,12.56666667,3.25,0.5,0.43
Nikita Krylov,The Miner,30,9,0,31,100,0.6,0.55,2.29,0.38,1.4,75,77,0,4.38,6.933333333,2.47,0.44,0.53
Niklas Stolze,Green Mask,12,6,0,31,76,0,0.48,0.66,1,0.7,73,74,3,2.12,7.55,2.25,0.49,0.55
Niko Price,The Hybrid,15,7,0,34,49,0.58,0.42,0.7,0.2,0.7,72,76,0,5.46,8.033333333,5.6,0.48,0.64
Nikolay Veretennikov,746,9,4,0,34,59,0,0.65,0,0,0,73,74,0,3.47,15,3.53,0.56,0.5
Nina Nunes,489,11,7,0,38,49,0,0.45,0.24,0.33,0.5,65,64,0,4.39,13.71666667,3.47,0.55,0.73
Ning Guangyou,Smasher,5,4,1,42,25,0,0.41,1.09,0.5,0.3,64,64,1,2.66,13.75,1.91,0.61,0.62
Niushiyue Ji,Little King Kong,13,2,0,23,25,0,0.39,1.66,0.66,0,68,69,1,3.49,9.033333333,1.66,0.67,1
Noad Lahat,Neo,11,2,0,39,65,0,0.46,2.37,0.26,2.4,69,69,0,2.79,9.516666667,1.47,0.63,0.16
Nohelin Hernandez,Suave,9,4,0,29,49,0,0.34,0.71,0.5,0,70,71,0,1.32,10.63333333,2.63,0.52,0.37
Nora Cornolle,138,7,1,0,34,100,0,0.51,0,0,0,67,67,0,2.67,15,1.2,0.57,0.37
Nordine Taleb,703,15,7,0,42,87,0.24,0.51,1.94,0.76,0,73,74,0,3.66,10.31666667,2.62,0.66,0.73
Norifumi Yamamoto,Kid,18,6,0,46,64,0.41,0.45,0.41,0.22,0,64,66,1,2.09,10.53333333,2.01,0.57,0.45
Norma Dumont,The Immortal,10,2,0,33,18,0.25,0.49,1.39,0.64,0,67,67,0,3.41,14.81666667,1.99,0.66,0.72
Norman Parke,Stormin,23,6,1,37,51,0,0.35,1.98,0.26,0,71,70,1,3.06,14.3,2.88,0.64,0.77
Nursulton Ruziboev,Black,35,8,2,30,16,0,0.66,11.69,1,0,77,76,0,4.68,1.283333333,2.34,0.4,0
Nurullo Aliev,Tajik Eagle,9,0,0,23,103,0,0.51,3.06,0.44,0,70,72,0,2.5,9.8,0.46,0.59,0
Nyamjargal Tumendemberel,Art of Knockout,8,0,0,25,100,1,0.44,4.68,0.38,3.7,67,71,0,4.43,8.016666667,3.62,0.45,0.14
Oban Elliott,The Welsh Gangster,9,2,0,26,81,0,0.44,4,0.44,0,72,72,0,3.87,15,2.8,0.61,0
Ode Osbourne,The Jamaican Sensation,12,6,0,32,8,0.55,0.39,1.37,0.27,0.3,67,73,1,3.74,6.083333333,4.41,0.45,0.68
Oliver Enkamp,The Future,7,2,0,32,45,0,0.36,0.87,0.16,0,72,77,3,2.38,8.6,3.55,0.37,0
Olivier AubinMercier,The Canadian Gangster,11,5,0,34,11,0.21,0.51,2.36,0.33,0.5,69,70,1,2.48,12.18333333,2.97,0.55,0.7
Oluwale Bamgbose,Holy War Angel,6,4,0,36,49,0.94,0.48,0.94,0.33,0,71,78,3,2.45,6.366666667,2.7,0.55,0.37
Omari Akhmedov,Wolverine,21,6,1,36,71,0.17,0.34,2.58,0.45,0.2,72,73,0,2.97,12.01666667,2.84,0.55,0.65
Orion Cosce,Galaxy,8,2,0,29,49,0,0.53,1.92,0.4,0,71,71,3,2.77,11.75,4.02,0.44,0.61
Oron Kahlon,363,16,1,0,39,65,0,0.37,0,0,0,68,70,0,0.85,14.2,4.93,0.36,0.4
Oscar Cota,Elevation,11,3,0,39,47,0,0.41,0,0,1,72,72,0,0.33,15,2.47,0.41,0.6
Oskar Piechota,Imadlo,11,3,1,34,17,0.91,0.52,0.61,0.4,1.5,72,76,1,3.3,8.233333333,3.93,0.51,0.38
Ottman Azaitar,Bulldozer,13,2,0,33,29,1.28,0.51,0,0,0,68,71,3,5.73,2.916666667,4.96,0.48,1
Ovince Saint Preux,606,26,17,0,40,49,0.43,0.47,1.15,0.38,0.5,75,80,1,2.71,9.5,3.14,0.46,0.66
Ozzy Diaz,174,7,2,0,33,49,0,0.32,0,0,0,76,79,0,1.65,6.65,3.91,0.44,0
Pablo Garza,The Scarecrow,12,4,0,40,49,0.31,0.44,0.94,0.25,1.3,73,73,0,3.37,6.833333333,2.7,0.5,0.15
Paddy Holohan,The Hooligan,12,2,1,35,51,0.26,0.46,2.88,0.47,1.3,70,69,0,2.13,11.45,2.81,0.46,0.71
Paddy Pimblett,The Baddy,21,3,0,29,81,0.65,0.52,0.98,0.25,1.6,70,73,0,5.13,9.2,3.7,0.41,0.56
Paige VanZant, Gauge,8,5,0,29,49,0.16,0.52,1.27,0.33,1,64,65,0,3.35,10.46666667,2.62,0.42,0.34
Pannie Kianzad,Banzai,17,7,0,32,45,0,0.49,0.35,0.3,0.1,67,66,0,4.87,14.13333333,3.75,0.53,0.71
Parker Porter,548,14,9,0,38,49,0,0.5,1.35,0.26,0.5,72,75,0,6.55,7.4,6.32,0.51,0.66
Pat Barry,HD,8,7,0,44,49,1.74,0.52,0,0,0.2,71,74,0,2.72,5.766666667,3.54,0.59,0.76
Pat Healy,Bam Bam,34,23,0,40,49,0,0.36,3.08,0.37,1.1,72,72,0,2.57,13.4,2.57,0.5,0.55
Pat Sabatini,601,18,5,0,33,49,0.27,0.59,3.73,0.42,1.9,68,70,0,2.02,8.05,1.54,0.49,0.5
Patricia Alujas,The Angel,9,3,0,27,99,0,0.31,0,0,0,64,64,0,5.83,9.083333333,9.25,0.44,0
Patrick Cote,The Predator,23,11,0,43,11,0.56,0.48,0.68,0.2,0.2,71,75,0,2.81,10.13333333,3.21,0.48,0.43
Patrick Cummins,Durkin,10,7,0,43,49,0,0.5,4.49,0.41,0.1,74,76,0,4.26,8.533333333,3.35,0.55,0.28
Patrick Williams,The Animal,8,6,0,42,49,0.54,0.51,2.71,0.41,0.5,68,73,0,4.12,6.933333333,4.12,0.52,1
Patrik White,Primetime,9,2,0,30,49,0,0.49,0,0,0,72,72,0,9.77,5.733333333,6.28,0.6,0.5
Paul Buentello,The Headhunter,35,17,0,50,49,1.08,0.45,0.19,0.33,0.4,74,77,0,3.29,6.916666667,3.83,0.52,0.39
Paul Craig,Bearjew,17,7,1,36,81,0.11,0.46,1.76,0.22,1.6,75,76,0,2.42,8,2.86,0.45,0.37
Paul Daley,Semtex,39,15,2,40,81,1.52,0.47,0.91,0.4,0,69,76,0,3.14,6.733333333,2.37,0.6,0.64
Paul Felder,The Irish Dragon,17,6,0,39,49,0.22,0.44,0.29,0.28,0.2,71,70,0,3.7,13.75,3.44,0.48,0.64
Paul Kelly,Tellys,14,5,0,39,81,0.15,0.37,1.34,0.6,1.5,69,70,0,3.22,11.21666667,2.61,0.59,0.3
Paul Sass,629,14,2,0,35,81,0,0.26,0.53,0.16,7.4,72,73,0,0.53,5.683333333,1.9,0.51,0.33
Paul Taylor,Relentless,11,6,1,44,81,0.54,0.47,0.27,0.25,0.5,72,72,0,4.44,12.4,4.47,0.55,0.56
Pauline Macias,PITA,4,1,0,35,49,0,0.29,2,0.18,0,64,64,1,0.8,15,4.6,0.42,0
Paulo Costa,The Eraser,14,2,0,32,18,0.7,0.6,0.53,0.75,0,73,72,0,6.5,10.66666667,6.38,0.47,0.79
Paulo Renato Jr,5022,12,3,0,30,100,0,0.45,0,0,0,72,73,0,4.89,8.683333333,5.18,0.56,1
Paulo Thiago,717,18,9,0,43,18,0.4,0.39,1.42,0.31,1.2,71,74,0,1.71,11.4,1.99,0.63,0.63
Pawan Maan,449,7,3,1,37,101,0,0.44,0,0,0,67,70,0,0.89,12.4,2.98,0.43,0
Pawel Pawlak,525,12,3,0,34,49,0,0.33,1,0.37,0,72,73,0,1.67,15,2.22,0.53,0.7
Payton Talbott,702,7,0,0,25,49,0,0.51,0,0,0.6,70,70,3,6.66,12.98333333,3.12,0.51,0.88
Pedro Falcao,Pedrinho,15,3,0,31,100,0,0.6,3.23,0.6,0,66,66,0,3.02,13.91666667,0.57,0.65,0.83
Pete Rodriguez,Dead Game,5,1,0,27,49,3.31,0.46,0,0,0,69,71,3,10.37,2.266666667,11.69,0.44,1
Pete Sell,Drago,10,7,0,41,49,0.23,0.42,0.91,0.21,0.9,71,75,0,2.6,9.383333333,3.65,0.51,0.47
Peter Barrett,Slippery,11,5,0,37,49,0,0.61,1.39,0.22,0,70,73,1,4.18,14.35,4.32,0.42,0.66
Peter Danesoe,The Asian Viking,6,3,0,23,58,3.42,0.54,0,0,0,69,68,0,4.98,2.716666667,7.02,0.37,0.62
Peter Petties,The Joker,5,3,0,33,49,0,0.29,0,0,0,71,72,1,2.61,7.65,8.24,0.48,0
Peter Sobotta,666,17,7,1,37,17,0.51,0.4,1.53,0.32,0.5,72,75,1,2.14,11.75,2.9,0.58,0.77
Petr Yan,No Mercy,16,5,0,30,71,0.74,0.53,1.71,0.52,0.1,67,67,3,5.03,16.83333333,4.26,0.59,0.85
Phil Baroni,The New York Bad Ass,15,18,0,47,49,0.65,0.45,1.46,0.47,0.5,69,72,0,2.77,9.233333333,3.93,0.4,0.6
Phil Caracappa,The Hitman,6,1,0,31,49,0,0.5,1,0.08,1,68,70,0,2.93,15,4.07,0.29,1
Phil Davis,Mr Wonderful,17,4,0,39,49,0,0.34,2.99,0.38,0.6,74,79,0,2.85,12.98333333,1.33,0.72,0.72
Phil Harris,Billy,22,12,0,40,81,0,0.26,1.76,0.21,0,64,65,0,2.34,8.533333333,3.16,0.68,0.6
Phil Hawes,No Hype,12,6,0,35,49,0.7,0.59,2.11,0.34,0.2,72,77,0,5.33,6.4,3.72,0.55,0.9
Phil Rowe,The Fresh Prince,10,4,0,33,49,0.64,0.52,0.85,0.4,0.4,75,80,0,3.94,11.71666667,4.32,0.54,0.59
Philip De Fries,5023,12,6,0,37,81,0.55,0.47,3.29,0.42,0.6,77,79,0,2.3,5.466666667,3,0.37,1
Philipe Lins,Monstro,17,5,0,38,18,0.31,0.46,1.55,0.35,0,74,78,0,3.59,9.7,3.73,0.44,1
Piera Rodriguez,La Fiera,9,1,0,31,73,0,0.46,3.31,0.41,0,63,63,0,3.46,13.58333333,2.98,0.57,0.66
Pingyuan Liu,542,13,7,0,30,25,0.25,0.33,0.25,0.2,1,66,72,0,2.36,14.73333333,2.99,0.54,0.56
Piotr Hallmann,Pletwal,18,6,0,36,17,0,0.45,2.55,0.44,0.4,69,71,0,3.98,11.76666667,3.17,0.58,0.7
Poliana Botelho,85,8,5,0,35,18,0.21,0.58,0.85,0.57,0,68,67,0,2.9,10.03333333,2.8,0.54,0.76
Polyana Viana,Dama de Ferro,13,7,0,31,18,0.21,0.4,0.82,0.33,1.9,65,67,0,2.99,7.283333333,2.65,0.53,0.38
Preston Parsons,Pressure,11,4,0,28,49,0,0.55,4.3,0.43,3.1,71,71,0,3.83,12.2,3.18,0.51,0.8
Priscila Cachoeira,Zombie Girl,12,6,0,35,18,0.31,0.44,0.15,0.33,0,67,65,0,3.76,9.75,7.03,0.43,0.65
Punahele Soriano,Puna,9,4,0,31,49,0.99,0.45,0.79,0.4,0,71,72,1,3.96,9.5,4.55,0.48,0.33
