redCorner,blueCorner,winner,redCorner_wins,blueCorner_wins,redCorner_losses,blueCorner_losses,redCorner_draws,blueCorner_draws,redCorner_age,blueCorner_age,redCorner_nation,blueCorner_nation,redCorner_knockdowns,blueCorner_knockdowns,redCorner_sig_str_percentage,blueCorner_sig_str_percentage,redCorner_takedowns,blueCorner_takedowns,redCorner_takedown_percentage,blueCorner_takedown_percentage,redCorner_subs_attempted,blueCorner_subs_attempted,redCorner_height,blueCorner_height,redCorner_reach,blueCorner_reach,redCorner_stance,blueCorner_stance,redCorner_sig_str_landed_per_minute,blueCorner_sig_str_landed_per_minute,redCorner_fightTime,blueCorner_fightTime,redCorner_sig_str_absorbed_per_minute,blueCorner_sig_str_absorbed_per_minute,redCorner_sig_str_defense,blueCorner_sig_str_defense,redCorner_takedown_defense,blueCorner_takedown_defense
0,1,0,31.0,20.0,13.0,7.0,0.0,0.0,42.0,41.0,49.0,58.0,0.25,0.49,0.37,0.42,1.51,1.86,0.24,0.41,0.8,2.0,70.0,72.0,72.0,72.0,1.0,0.0,2.69,3.22,11.9,8.683333333333334,3.02,3.28,0.56,0.62,0.46,0.78
0,1,1,19.0,15.0,11.0,7.0,0.0,0.0,42.0,39.0,49.0,49.0,0.79,0.25,0.47,0.43,2.18,3.6,0.78,0.43,0.0,0.8,72.0,74.0,72.0,78.0,0.0,0.0,3.96,2.98,5.033333333333333,9.966666666666669,2.8,3.27,0.59,0.5,0.62,0.65
0,1,1,7.0,19.0,6.0,10.0,0.0,1.0,37.0,50.0,49.0,87.0,0.33,0.7,0.34,0.71,0.65,1.17,0.3,0.83,0.7,0.2,74.0,78.0,75.0,81.0,0.0,1.0,3.63,4.06,9.183333333333334,7.1,5.76,1.78,0.55,0.6,0.8,0.53
0,1,1,33.0,17.0,16.0,10.0,0.0,0.0,41.0,44.0,49.0,49.0,0.08,0.19,0.44,0.42,2.75,2.95,0.44,0.38,2.2,0.2,67.0,69.0,70.0,71.0,0.0,0.0,2.05,2.57,9.55,10.883333333333333,2.44,1.96,0.6,0.62,0.39,0.63
0,1,1,21.0,11.0,7.0,7.0,1.0,0.0,39.0,44.0,18.0,49.0,0.0,0.27,0.4,0.34,3.83,2.46,0.42,0.33,1.5,1.9,67.0,70.0,70.0,72.0,0.0,0.0,2.0,2.04,9.133333333333333,7.833333333333333,2.31,2.65,0.62,0.6,0.62,0.42
0,1,1,25.0,13.0,9.0,3.0,0.0,0.0,43.0,39.0,49.0,7.0,0.0,0.49,0.48,0.51,2.08,1.7,0.46,0.41,2.4,0.5,70.0,70.0,73.0,73.0,0.0,1.0,1.86,3.55,7.216666666666667,12.316666666666666,4.79,3.21,0.38,0.63,0.25,0.61
0,1,1,22.0,19.0,6.0,8.0,0.0,0.0,42.0,43.0,49.0,18.0,0.18,0.18,0.39,0.51,2.55,3.93,0.32,0.45,0.0,4.1,73.0,68.0,78.0,71.0,0.0,0.0,1.66,1.75,9.15,4.933333333333334,1.91,2.04,0.56,0.59,0.43,0.0
0,1,0,30.0,20.0,9.0,9.0,0.0,0.0,44.0,51.0,81.0,49.0,0.4,1.04,0.38,0.48,1.05,0.84,0.43,0.5,0.3,0.1,73.0,73.0,75.0,73.0,0.0,0.0,4.33,3.16,11.616666666666667,7.716666666666667,2.71,2.64,0.65,0.54,0.63,0.63
0,1,1,14.0,23.0,7.0,11.0,0.0,0.0,46.0,45.0,34.0,71.0,0.14,0.47,0.27,0.32,2.32,0.87,0.31,0.32,1.6,0.3,70.0,66.0,71.0,70.0,0.0,0.0,2.61,3.87,9.55,10.683333333333334,2.52,2.67,0.67,0.65,0.53,0.65
0,1,0,51.0,31.0,18.0,18.0,1.0,5.0,43.0,49.0,49.0,49.0,0.13,0.13,0.49,0.45,1.7,0.7,0.23,0.55,0.1,2.4,72.0,71.0,73.0,68.0,1.0,0.0,2.32,3.76,12.716666666666669,10.666666666666666,2.14,3.03,0.56,0.58,0.61,0.55
0,1,0,20.0,24.0,16.0,9.0,0.0,0.0,39.0,47.0,81.0,49.0,0.3,0.22,0.4,0.43,0.74,0.67,0.35,0.3,0.0,0.8,68.0,67.0,69.0,68.0,0.0,1.0,3.68,3.17,11.65,11.816666666666666,4.09,3.03,0.62,0.64,0.75,0.6
0,1,0,18.0,16.0,8.0,9.0,0.0,0.0,37.0,42.0,45.0,44.0,0.72,0.5,0.4,0.51,1.53,2.75,0.39,0.37,0.4,0.2,77.0,74.0,79.0,75.0,0.0,0.0,4.03,4.04,10.366666666666667,6.0,3.53,2.99,0.51,0.62,0.83,0.58
0,1,0,14.0,24.0,4.0,9.0,0.0,0.0,44.0,43.0,49.0,64.0,0.0,0.0,0.42,0.43,1.36,2.17,0.36,0.43,0.3,0.0,72.0,72.0,74.0,73.0,1.0,1.0,3.52,4.24,14.766666666666667,15.0,3.48,3.71,0.62,0.64,0.52,0.7
0,1,0,13.0,21.0,14.0,4.0,1.0,0.0,49.0,48.0,44.0,49.0,0.71,0.0,0.43,0.31,0.51,1.19,0.55,0.18,0.2,0.6,70.0,74.0,72.0,76.0,0.0,0.0,2.81,1.35,10.216666666666669,6.316666666666666,2.9,3.17,0.51,0.47,0.64,0.0
0,1,0,34.0,26.0,11.0,14.0,0.0,0.0,48.0,46.0,18.0,18.0,0.86,0.75,0.61,0.46,0.5,1.02,0.77,0.6,0.8,0.6,74.0,72.0,77.0,74.0,1.0,1.0,3.05,1.59,10.25,7.35,2.05,2.83,0.6,0.5,0.69,0.53
0,1,0,19.0,29.0,7.0,7.0,0.0,0.0,44.0,49.0,49.0,49.0,0.16,0.72,0.36,0.44,1.05,1.31,0.48,0.66,0.7,0.7,75.0,73.0,77.0,76.0,0.0,1.0,4.38,4.1,10.3,8.166666666666666,2.81,2.07,0.61,0.62,0.57,0.63
0,1,0,27.0,23.0,1.0,5.0,0.0,0.0,36.0,40.0,49.0,49.0,0.22,0.51,0.57,0.43,1.93,3.37,0.45,0.44,0.5,0.4,76.0,74.0,84.0,74.0,0.0,0.0,4.29,2.82,14.883333333333333,10.233333333333333,2.22,1.39,0.64,0.71,0.95,0.8
0,1,0,31.0,9.0,15.0,4.0,0.0,0.0,38.0,42.0,49.0,18.0,0.98,0.0,0.39,0.34,2.04,0.0,0.47,0.0,0.4,1.4,69.0,70.0,71.0,73.0,0.0,0.0,2.47,1.24,8.05,9.083333333333334,2.83,1.85,0.6,0.55,0.86,0.52
0,1,0,36.0,14.0,17.0,5.0,0.0,0.0,40.0,39.0,49.0,81.0,0.81,0.15,0.46,0.37,1.16,1.34,0.33,0.6,1.2,1.5,73.0,69.0,73.0,70.0,0.0,0.0,4.41,3.22,9.666666666666666,11.216666666666669,4.48,2.61,0.53,0.59,0.73,0.3
0,1,1,18.0,27.0,6.0,3.0,0.0,1.0,46.0,37.0,64.0,49.0,0.41,0.16,0.45,0.54,0.41,3.35,0.22,0.56,0.0,0.5,64.0,63.0,66.0,66.0,1.0,0.0,2.09,3.43,10.533333333333331,17.933333333333334,2.01,1.66,0.57,0.67,0.45,0.65
0,1,0,11.0,11.0,6.0,3.0,0.0,0.0,41.0,45.0,49.0,49.0,0.15,0.0,0.4,0.55,2.64,1.63,0.41,0.1,0.0,3.3,76.0,72.0,79.0,76.0,0.0,0.0,2.97,2.17,11.366666666666667,3.066666666666667,3.81,4.77,0.51,0.46,0.52,1.0
0,1,0,17.0,15.0,7.0,5.0,0.0,0.0,43.0,39.0,49.0,49.0,0.33,0.34,0.42,0.47,3.08,1.37,0.42,0.26,0.2,0.8,68.0,70.0,71.0,74.0,0.0,0.0,2.62,3.72,12.016666666666667,9.766666666666667,2.36,3.02,0.62,0.52,0.71,0.57
0,1,0,32.0,18.0,18.0,9.0,2.0,1.0,40.0,42.0,49.0,49.0,1.21,0.13,0.4,0.39,1.3,1.82,0.63,0.33,0.2,1.0,69.0,70.0,71.0,70.0,0.0,1.0,2.96,5.33,6.95,10.966666666666669,1.85,3.54,0.66,0.61,0.61,0.79
0,1,0,20.0,15.0,12.0,13.0,0.0,1.0,41.0,42.0,11.0,49.0,0.55,0.26,0.42,0.34,0.25,1.05,0.66,0.57,0.9,0.1,68.0,73.0,68.0,72.0,0.0,0.0,4.08,3.43,9.15,10.75,4.18,2.47,0.69,0.6,0.71,0.59
0,1,0,8.0,17.0,7.0,14.0,0.0,0.0,44.0,42.0,49.0,49.0,1.74,0.0,0.52,0.36,0.0,0.48,0.0,0.18,0.2,0.0,71.0,73.0,74.0,75.0,0.0,0.0,2.72,4.92,5.766666666666667,12.733333333333333,3.54,5.27,0.59,0.54,0.76,0.75
0,1,1,16.0,42.0,10.0,22.0,0.0,1.0,36.0,47.0,49.0,74.0,0.0,0.49,0.34,0.42,2.5,0.76,0.25,0.53,2.5,0.7,72.0,69.0,72.0,73.0,3.0,1.0,1.74,2.91,7.716666666666667,9.816666666666666,2.5,2.34,0.67,0.66,0.14,0.69
0,1,0,15.0,15.0,15.0,6.0,0.0,1.0,41.0,49.0,49.0,49.0,0.47,0.0,0.37,0.65,1.18,1.87,0.55,0.37,0.7,1.2,73.0,72.0,75.0,74.0,0.0,0.0,2.11,2.75,6.35,6.016666666666667,3.75,0.79,0.51,0.66,0.19,0.54
0,1,0,28.0,26.0,11.0,9.0,1.0,0.0,39.0,48.0,18.0,49.0,0.0,0.25,0.37,0.44,2.86,3.23,0.32,0.4,1.9,0.6,66.0,66.0,67.0,70.0,0.0,0.0,1.59,2.98,9.916666666666666,8.616666666666667,1.77,2.45,0.5,0.6,0.24,0.66
0,1,1,14.0,17.0,6.0,8.0,0.0,0.0,37.0,42.0,47.0,49.0,0.0,0.0,0.31,0.43,0.88,1.11,0.45,0.39,0.2,0.8,69.0,63.0,70.0,64.0,0.0,1.0,2.43,3.35,12.183333333333334,12.466666666666669,3.82,2.23,0.57,0.61,0.48,0.57
0,1,1,22.0,12.0,11.0,6.0,0.0,0.0,43.0,43.0,49.0,49.0,0.51,1.04,0.42,0.42,1.14,0.12,0.41,0.12,0.8,0.3,71.0,73.0,73.0,74.0,1.0,0.0,2.87,3.28,8.666666666666666,7.65,2.87,2.65,0.52,0.59,0.53,0.6
0,1,1,22.0,22.0,13.0,4.0,0.0,1.0,38.0,42.0,49.0,7.0,0.16,0.3,0.45,0.49,1.05,2.93,0.3,0.43,1.3,0.6,72.0,74.0,76.0,76.0,1.0,1.0,4.57,2.12,11.583333333333334,11.083333333333334,3.77,1.89,0.52,0.58,0.41,0.71
0,1,0,38.0,35.0,21.0,14.0,0.0,0.0,42.0,45.0,49.0,64.0,0.19,0.72,0.33,0.41,3.13,1.23,0.36,0.65,0.6,0.8,67.0,67.0,70.0,70.0,0.0,1.0,2.64,3.81,12.433333333333334,7.15,3.01,3.52,0.61,0.6,0.67,0.63
0,1,0,28.0,22.0,19.0,11.0,0.0,0.0,37.0,50.0,49.0,49.0,0.69,0.69,0.4,0.39,1.16,1.6,0.38,0.48,0.4,1.4,69.0,70.0,71.0,70.0,0.0,1.0,3.17,2.72,11.45,8.733333333333333,3.05,2.79,0.58,0.65,0.65,0.47
0,1,0,29.0,14.0,8.0,5.0,0.0,0.0,35.0,35.0,49.0,49.0,0.63,0.28,0.5,0.41,1.36,1.97,0.36,0.36,1.2,2.2,69.0,71.0,72.0,74.0,1.0,0.0,5.49,1.44,9.966666666666669,6.666666666666667,4.3,3.71,0.53,0.5,0.63,0.16
0,1,1,15.0,20.0,18.0,9.0,0.0,0.0,47.0,36.0,49.0,49.0,0.65,0.2,0.45,0.43,1.46,0.81,0.47,0.26,0.5,0.0,69.0,73.0,72.0,74.0,0.0,0.0,2.77,3.38,9.233333333333333,12.9,3.93,3.03,0.4,0.56,0.6,0.82
0,1,1,26.0,19.0,9.0,7.0,0.0,0.0,48.0,41.0,49.0,18.0,0.25,0.27,0.44,0.43,3.23,1.18,0.4,0.44,0.6,0.6,66.0,66.0,70.0,67.0,0.0,0.0,2.98,2.72,8.616666666666667,15.0,2.45,2.59,0.6,0.58,0.66,0.65
0,1,0,15.0,9.0,7.0,4.0,0.0,0.0,43.0,37.0,49.0,49.0,0.0,0.0,0.2,0.63,2.46,1.49,0.44,0.27,2.5,1.0,70.0,71.0,74.0,73.0,1.0,0.0,0.73,3.21,9.566666666666666,10.083333333333334,2.27,2.61,0.46,0.52,0.4,0.44
0,1,0,33.0,17.0,13.0,7.0,0.0,0.0,35.0,47.0,41.0,49.0,0.24,0.0,0.47,0.44,0.56,2.12,0.46,0.4,1.7,4.2,83.0,79.0,84.0,81.0,0.0,0.0,3.12,0.85,7.816666666666666,4.716666666666667,4.04,2.48,0.46,0.52,0.55,0.33
0,1,1,33.0,21.0,16.0,12.0,0.0,1.0,41.0,44.0,49.0,49.0,0.08,0.3,0.44,0.48,2.75,1.2,0.44,0.37,2.2,0.6,67.0,68.0,70.0,70.0,0.0,0.0,2.05,3.39,9.55,10.983333333333333,2.44,3.44,0.6,0.57,0.39,0.46
0,1,0,23.0,24.0,15.0,13.0,0.0,0.0,40.0,40.0,18.0,49.0,0.66,0.17,0.41,0.5,0.71,2.7,0.6,0.49,0.3,0.4,69.0,67.0,70.0,72.0,0.0,0.0,3.73,2.15,10.983333333333333,12.283333333333331,3.42,3.08,0.62,0.51,0.63,0.53
0,1,0,12.0,12.0,5.0,7.0,0.0,0.0,42.0,37.0,11.0,49.0,0.0,0.0,0.43,0.4,3.65,0.55,0.36,0.5,1.3,4.1,68.0,73.0,75.0,76.0,0.0,0.0,2.34,2.24,11.383333333333333,5.433333333333334,2.32,3.51,0.6,0.46,0.31,0.25
0,1,1,8.0,14.0,3.0,6.0,0.0,0.0,38.0,47.0,49.0,11.0,0.0,0.19,0.42,0.39,3.51,0.39,0.5,0.18,0.5,0.4,73.0,72.0,76.0,76.0,1.0,1.0,3.01,3.84,13.916666666666666,12.95,2.74,3.73,0.54,0.64,0.89,0.66
0,1,1,21.0,13.0,5.0,5.0,0.0,0.0,39.0,47.0,11.0,49.0,0.58,0.0,0.54,0.49,1.63,3.74,0.43,0.38,0.6,1.2,70.0,72.0,72.0,74.0,0.0,0.0,3.95,2.02,11.733333333333333,11.416666666666666,3.21,1.2,0.56,0.61,0.36,0.31
0,1,0,15.0,28.0,9.0,13.0,0.0,0.0,46.0,45.0,49.0,78.0,0.16,0.5,0.38,0.45,1.32,0.87,0.4,0.29,1.0,0.2,76.0,72.0,79.0,74.0,0.0,0.0,2.76,2.25,11.333333333333334,9.316666666666666,3.01,4.26,0.52,0.4,0.6,0.51
0,1,1,23.0,28.0,17.0,11.0,0.0,0.0,41.0,46.0,49.0,18.0,0.24,0.04,0.41,0.43,0.49,2.49,0.45,0.24,1.7,1.0,78.0,73.0,79.0,72.0,0.0,1.0,2.31,1.8,9.466666666666669,12.416666666666666,2.4,2.07,0.54,0.63,0.56,0.61
0,1,1,18.0,19.0,8.0,9.0,0.0,0.0,40.0,39.0,49.0,49.0,0.44,0.38,0.45,0.41,3.83,2.53,0.46,0.48,0.3,0.9,69.0,69.0,69.0,71.0,1.0,1.0,3.49,3.8,11.75,12.483333333333333,3.99,2.17,0.53,0.62,0.63,0.63
0,1,1,21.0,18.0,17.0,13.0,0.0,1.0,40.0,44.0,49.0,49.0,0.0,0.3,0.37,0.24,0.18,0.3,0.18,0.26,0.2,0.5,66.0,70.0,70.0,68.0,0.0,0.0,4.52,2.77,13.816666666666666,11.7,6.55,4.79,0.59,0.52,0.6,0.42
0,1,1,14.0,8.0,6.0,3.0,0.0,0.0,37.0,36.0,47.0,49.0,0.0,0.0,0.31,0.34,0.88,2.52,0.45,0.43,0.2,0.5,69.0,67.0,70.0,68.0,0.0,0.0,2.43,1.48,12.183333333333334,14.883333333333333,3.82,3.14,0.57,0.57,0.48,0.54
0,1,1,10.0,12.0,5.0,4.0,0.0,0.0,44.0,40.0,18.0,49.0,0.0,0.31,0.54,0.44,0.62,0.94,0.11,0.25,2.2,1.3,66.0,73.0,66.0,73.0,0.0,0.0,1.71,3.37,9.7,6.833333333333333,2.31,2.7,0.62,0.5,0.1,0.15
0,1,1,10.0,22.0,5.0,6.0,0.0,0.0,46.0,42.0,49.0,49.0,0.5,0.18,0.47,0.39,0.74,2.55,0.37,0.32,0.0,0.0,70.0,73.0,72.0,78.0,0.0,0.0,2.28,1.66,12.116666666666667,9.15,2.13,1.91,0.59,0.56,0.75,0.43
0,1,0,37.0,24.0,12.0,8.0,0.0,0.0,45.0,45.0,49.0,18.0,0.59,0.69,0.54,0.53,1.52,1.21,0.56,0.65,0.1,0.4,73.0,73.0,73.0,74.0,0.0,1.0,3.25,2.59,11.5,11.616666666666667,2.51,1.57,0.55,0.61,0.73,0.75
0,1,1,45.0,16.0,9.0,14.0,0.0,2.0,50.0,45.0,49.0,49.0,0.22,0.29,0.53,0.48,2.95,1.19,0.5,0.55,1.2,0.5,69.0,69.0,73.0,70.0,3.0,0.0,2.14,2.76,8.85,12.983333333333333,1.36,3.2,0.53,0.56,0.35,0.74
0,1,0,17.0,21.0,4.0,13.0,0.0,0.0,39.0,43.0,49.0,49.0,0.0,0.48,0.34,0.5,2.99,1.45,0.38,0.34,0.6,0.8,74.0,72.0,79.0,74.0,0.0,0.0,2.85,2.93,12.983333333333333,9.033333333333331,1.33,2.9,0.72,0.57,0.72,0.59
0,1,0,14.0,28.0,7.0,16.0,0.0,0.0,46.0,39.0,34.0,49.0,0.14,0.21,0.27,0.39,2.32,2.39,0.31,0.45,1.6,2.0,70.0,70.0,71.0,71.0,0.0,0.0,2.61,2.84,9.55,7.883333333333333,2.52,5.39,0.67,0.54,0.53,0.54
0,1,1,26.0,27.0,19.0,10.0,0.0,0.0,43.0,39.0,49.0,49.0,0.6,0.61,0.55,0.39,1.68,3.67,0.46,0.6,1.3,1.8,72.0,69.0,75.0,71.0,0.0,0.0,3.76,3.3,9.216666666666669,4.916666666666667,2.92,1.63,0.55,0.65,0.63,0.37
0,1,1,24.0,53.0,11.0,20.0,0.0,2.0,41.0,48.0,67.0,49.0,0.0,0.18,0.41,0.44,5.27,1.79,0.59,0.3,1.0,2.1,70.0,69.0,72.0,72.0,0.0,0.0,2.49,1.12,11.6,7.466666666666667,2.19,1.96,0.58,0.43,0.59,0.25
0,1,1,16.0,30.0,8.0,12.0,0.0,2.0,39.0,39.0,49.0,49.0,0.18,0.1,0.41,0.47,1.87,3.3,0.46,0.32,0.9,1.2,66.0,68.0,68.0,68.0,0.0,0.0,3.71,3.44,11.2,12.566666666666666,2.3,3.25,0.65,0.5,0.59,0.43
0,1,1,35.0,34.0,19.0,12.0,2.0,0.0,44.0,42.0,49.0,64.0,0.69,0.21,0.49,0.38,1.87,1.98,0.51,0.39,0.8,0.5,72.0,74.0,74.0,75.0,0.0,1.0,2.71,2.06,10.4,11.65,2.32,2.25,0.55,0.6,0.7,0.84
0,1,0,23.0,21.0,11.0,11.0,0.0,2.0,45.0,42.0,71.0,49.0,0.47,0.45,0.32,0.33,0.87,0.0,0.32,0.0,0.3,0.0,66.0,71.0,70.0,73.0,0.0,0.0,3.87,2.52,10.683333333333334,11.166666666666666,2.67,4.57,0.65,0.51,0.65,0.74
0,1,0,6.0,17.0,5.0,7.0,0.0,1.0,43.0,37.0,49.0,17.0,0.0,0.51,0.46,0.4,0.57,1.53,0.27,0.32,0.3,0.5,70.0,72.0,75.0,75.0,0.0,1.0,4.71,2.14,12.0,11.75,3.55,2.9,0.6,0.58,0.6,0.77
0,1,0,21.0,6.0,14.0,3.0,0.0,0.0,45.0,39.0,49.0,81.0,0.43,0.48,0.44,0.5,0.43,1.2,0.25,0.45,0.1,1.0,70.0,74.0,70.0,76.0,0.0,0.0,4.62,2.83,6.4,12.516666666666667,3.05,3.77,0.57,0.5,0.59,0.71
0,1,1,14.0,17.0,8.0,5.0,0.0,0.0,44.0,38.0,49.0,100.0,0.92,0.0,0.41,0.44,0.46,1.93,0.5,0.25,2.3,1.7,72.0,72.0,76.0,75.0,0.0,0.0,2.17,1.67,8.133333333333333,9.066666666666666,2.08,2.13,0.55,0.37,0.47,0.31
0,1,1,8.0,9.0,5.0,4.0,0.0,0.0,42.0,42.0,49.0,18.0,0.0,0.0,0.45,0.34,2.88,0.0,0.55,0.0,0.0,1.4,72.0,70.0,76.0,73.0,0.0,0.0,2.69,1.24,8.683333333333334,9.083333333333334,2.57,1.85,0.54,0.55,0.38,0.52
0,1,1,5.0,14.0,3.0,3.0,0.0,0.0,46.0,41.0,49.0,49.0,0.49,1.28,0.72,0.57,3.9,5.13,0.55,0.45,0.5,0.4,75.0,73.0,81.0,77.0,0.0,0.0,3.53,6.37,6.833333333333333,6.883333333333333,2.11,2.33,0.5,0.57,0.6,0.85
0,1,0,31.0,20.0,9.0,7.0,1.0,0.0,45.0,41.0,49.0,58.0,0.0,0.49,0.36,0.42,2.83,1.86,0.29,0.41,1.2,2.0,72.0,72.0,72.0,72.0,0.0,0.0,2.45,3.22,15.733333333333333,8.683333333333334,1.8,3.28,0.56,0.62,0.35,0.78
0,1,0,31.0,18.0,13.0,9.0,0.0,0.0,42.0,43.0,49.0,18.0,0.25,0.4,0.37,0.39,1.51,1.42,0.24,0.31,0.8,1.2,70.0,71.0,72.0,74.0,1.0,0.0,2.69,1.71,11.9,11.4,3.02,1.99,0.56,0.63,0.46,0.63
0,1,1,19.0,12.0,12.0,8.0,1.0,0.0,49.0,47.0,49.0,49.0,0.06,0.1,0.46,0.42,2.47,3.0,0.35,0.34,0.6,0.0,75.0,73.0,74.0,76.0,0.0,0.0,2.59,3.69,10.816666666666666,10.316666666666666,2.88,3.8,0.6,0.61,0.54,0.91
0,1,0,10.0,17.0,5.0,11.0,0.0,0.0,40.0,44.0,49.0,18.0,0.77,0.7,0.37,0.45,2.32,2.8,0.46,0.39,0.4,1.1,76.0,74.0,78.0,76.0,0.0,0.0,2.92,2.12,7.05,6.516666666666667,2.22,2.94,0.57,0.57,0.72,0.66
0,1,0,22.0,21.0,12.0,8.0,0.0,0.0,39.0,46.0,49.0,49.0,0.17,0.44,0.37,0.39,1.89,1.55,0.25,0.5,0.4,1.9,71.0,73.0,75.0,76.0,0.0,0.0,4.63,2.84,12.85,4.25,3.68,2.99,0.6,0.59,0.69,0.31
0,1,1,23.0,10.0,11.0,6.0,0.0,0.0,43.0,40.0,11.0,49.0,0.56,0.46,0.48,0.42,0.68,2.46,0.2,0.32,0.2,1.4,71.0,72.0,75.0,74.0,0.0,1.0,2.81,2.5,10.133333333333333,8.866666666666667,3.21,2.41,0.48,0.6,0.43,0.57
0,1,1,15.0,15.0,6.0,7.0,1.0,0.0,49.0,43.0,49.0,49.0,0.0,0.0,0.65,0.2,1.87,2.46,0.37,0.44,1.2,2.5,72.0,70.0,74.0,74.0,0.0,1.0,2.75,0.73,6.016666666666667,9.566666666666666,0.79,2.27,0.66,0.46,0.54,0.4
0,1,0,20.0,11.0,12.0,6.0,1.0,1.0,39.0,44.0,49.0,81.0,0.19,0.54,0.28,0.47,0.63,0.27,0.38,0.25,0.1,0.5,69.0,72.0,70.0,72.0,0.0,0.0,4.17,4.44,11.916666666666666,12.4,4.08,4.47,0.57,0.55,0.77,0.56
0,1,0,24.0,13.0,13.0,3.0,0.0,0.0,37.0,39.0,49.0,7.0,0.07,0.49,0.44,0.51,0.27,1.7,0.19,0.41,0.5,0.5,74.0,70.0,75.0,73.0,0.0,1.0,3.57,3.55,11.8,12.316666666666666,2.96,3.21,0.56,0.63,0.57,0.61
0,1,0,8.0,39.0,2.0,16.0,0.0,1.0,43.0,47.0,49.0,100.0,0.0,0.0,0.41,0.47,1.32,0.0,0.71,0.0,0.0,1.0,72.0,74.0,72.0,77.0,0.0,0.0,2.46,1.05,11.366666666666667,6.3,1.18,1.78,0.81,0.5,0.7,0.25
0,1,0,30.0,14.0,9.0,6.0,0.0,0.0,44.0,48.0,81.0,64.0,0.4,0.4,0.38,0.41,1.05,2.29,0.43,0.67,0.3,1.0,73.0,70.0,75.0,75.0,0.0,0.0,4.33,3.1,11.616666666666667,6.833333333333333,2.71,3.62,0.65,0.57,0.63,0.92
0,1,1,25.0,32.0,10.0,14.0,0.0,0.0,41.0,39.0,81.0,49.0,0.36,0.39,0.35,0.39,0.73,0.59,0.35,0.46,0.4,1.0,72.0,74.0,74.0,75.0,0.0,0.0,2.46,3.66,12.366666666666667,12.166666666666666,3.44,2.67,0.51,0.55,0.35,0.38
0,1,1,17.0,27.0,2.0,14.0,0.0,1.0,36.0,48.0,81.0,49.0,0.25,0.34,0.4,0.45,2.61,1.8,0.43,0.35,0.9,1.5,73.0,72.0,75.0,74.0,0.0,0.0,3.4,2.74,13.4,7.383333333333334,1.8,2.84,0.62,0.6,0.6,0.7
0,1,1,7.0,14.0,4.0,2.0,0.0,0.0,45.0,43.0,81.0,11.0,0.0,0.0,0.45,0.55,1.27,2.32,0.22,0.53,3.8,1.7,73.0,71.0,75.0,75.0,0.0,0.0,1.82,1.8,11.833333333333334,12.95,2.03,0.89,0.5,0.69,0.66,0.84
0,1,1,19.0,18.0,10.0,8.0,1.0,0.0,50.0,37.0,87.0,45.0,0.7,0.72,0.71,0.4,1.17,1.53,0.83,0.39,0.2,0.4,78.0,77.0,81.0,79.0,1.0,0.0,4.06,4.03,7.1,10.366666666666667,1.78,3.53,0.6,0.51,0.53,0.83
0,1,1,15.0,23.0,15.0,11.0,0.0,0.0,43.0,43.0,81.0,18.0,0.0,0.11,0.55,0.58,0.52,0.44,0.33,0.57,1.1,0.6,76.0,73.0,77.0,75.0,3.0,0.0,3.94,5.29,9.55,12.316666666666666,4.33,4.31,0.42,0.53,1.0,0.61
0,1,1,11.0,31.0,7.0,18.0,0.0,5.0,49.0,49.0,49.0,49.0,0.45,0.13,0.39,0.45,2.05,0.7,0.2,0.55,0.9,2.4,66.0,71.0,68.0,68.0,0.0,0.0,1.98,3.76,12.033333333333331,10.666666666666666,2.64,3.03,0.46,0.58,0.38,0.55
0,1,0,36.0,18.0,4.0,9.0,1.0,1.0,50.0,42.0,49.0,49.0,0.0,0.13,0.35,0.39,4.09,1.82,0.46,0.33,0.4,1.0,66.0,70.0,67.0,70.0,0.0,1.0,2.17,5.33,15.533333333333331,10.966666666666669,2.71,3.54,0.55,0.61,0.56,0.79
0,1,0,32.0,28.0,18.0,19.0,2.0,0.0,40.0,37.0,49.0,49.0,1.21,0.69,0.4,0.4,1.3,1.16,0.63,0.38,0.2,0.4,69.0,69.0,71.0,71.0,0.0,0.0,2.96,3.17,6.95,11.45,1.85,3.05,0.66,0.58,0.61,0.65
0,1,0,17.0,51.0,9.0,16.0,0.0,0.0,40.0,46.0,49.0,11.0,0.27,0.16,0.47,0.42,3.55,2.02,0.54,0.33,1.2,2.3,74.0,72.0,76.0,75.0,0.0,0.0,2.65,1.43,8.25,9.633333333333333,2.58,2.79,0.54,0.5,0.62,0.33
0,1,1,13.0,17.0,14.0,7.0,1.0,0.0,49.0,47.0,44.0,49.0,0.71,0.0,0.43,0.44,0.51,2.12,0.55,0.4,0.2,4.2,70.0,79.0,72.0,81.0,0.0,0.0,2.81,0.85,10.216666666666669,4.716666666666667,2.9,2.48,0.51,0.52,0.64,0.33
0,1,0,35.0,19.0,19.0,8.0,2.0,0.0,44.0,43.0,49.0,18.0,0.69,0.18,0.49,0.51,1.87,3.93,0.51,0.45,0.8,4.1,72.0,68.0,74.0,71.0,0.0,0.0,2.71,1.75,10.4,4.933333333333334,2.32,2.04,0.55,0.59,0.7,0.0
0,1,1,28.0,34.0,12.0,9.0,0.0,0.0,38.0,34.0,47.0,18.0,0.5,0.55,0.44,0.53,1.31,2.32,0.4,0.4,0.8,2.7,69.0,70.0,71.0,74.0,0.0,0.0,2.92,3.54,12.416666666666666,6.866666666666667,2.3,3.19,0.63,0.51,0.66,0.55
