name,nickname,wins_x,losses_x,draws_x,height_x,weight_x,reach_x,stance_x,dOB_x,sig_strikes_landed_per_min_x,sig_striking_accuracy_%_x,sig_strike_absorbed_per_min_x,sig_strike_defense(%_of_sig_strikes_not_landed_by_opponent)_x,takedown_average(average_takedown_landed_per_fifteen_min)_x,takedown_accuracy_%_x,takedown_defense(%_of_opponent_takedown_not_landed)_x,sub_average(average_subs_attempted_per_15_mins)_x,wins_y,losses_y,draws_y,height_y,reach_y,age,nation,sig_str_accuracy,sig_str_totals,takedown_accuracy,takedown_totals,sig_str_per_minute,takedown_avg_per_fifteen,sig_str_defense,knockdown_avg,sig_str_absorbed_per_min,submission_avg_per_fifteen,takedown_defense,avg_fight_time,_merge,wins,losses,draws,height,weight_y,reach,stance_y,dOB_y,sig_strikes_landed_per_min_y,sig_striking_accuracy_%_y,sig_strike_absorbed_per_min_y,sig_strike_defense(%_of_sig_strikes_not_landed_by_opponent)_y,takedown_average(average_takedown_landed_per_fifteen_min)_y,takedown_accuracy_%_y,takedown_defense(%_of_opponent_takedown_not_landed)_y,sub_average(average_subs_attempted_per_15_mins)_y
Scott Graham,!,3.0,1.0,0,"6' 4""",185 lbs.,--,Orthodox,--,0.91,42%,2.27,28%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,3,1,0,"6' 4""",185 lbs.,--,Orthodox,--,0.91,42%,2.27,28%,0.0,0%,0%,0.0
Scott Harper,!,12.0,7.0,0,"6' 0""",185 lbs.,--,Orthodox,14-Apr-72,1.3,54%,4.98,47%,3.25,100%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,12,7,0,"6' 0""",185 lbs.,--,Orthodox,14-Apr-72,1.3,54%,4.98,47%,3.25,100%,0%,0.0
Scott Lighty,!,6.0,2.0,0,"6' 2""",205 lbs.,--,,15-Oct-78,2.91,21%,4.24,49%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,6,2,0,"6' 2""",205 lbs.,--,,15-Oct-78,2.91,21%,4.24,49%,0.0,0%,0%,0.0
Scott McDonald,!,1.0,0.0,0,--,--,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,1,0,0,--,--,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Scott Morris,!,2.0,1.0,0,"5' 10""",210 lbs.,--,Orthodox,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,2,1,0,"5' 10""",210 lbs.,--,Orthodox,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Scott Norton,Hollywood,7.0,1.0,0,"5' 10""",170 lbs.,--,Orthodox,15-Mar-73,0.67,30%,0.34,60%,2.52,25%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,7,1,0,"5' 10""",170 lbs.,--,Orthodox,15-Mar-73,0.67,30%,0.34,60%,2.52,25%,0%,0.0
Scott Shaffer,!,0.0,1.0,0,"5' 7""",145 lbs.,--,Orthodox,--,2.4,67%,0.53,50%,0.0,0%,72%,3.0,,,,,,,,,,,,,,,,,,,,left_only,0,1,0,"5' 7""",145 lbs.,--,Orthodox,--,2.4,67%,0.53,50%,0.0,0%,72%,3.0
Scott Ventimiglia,Meant to Kill Ya,14.0,6.0,1,"5' 11""",185 lbs.,--,,17-Nov-72,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,14,6,1,"5' 11""",185 lbs.,--,,17-Nov-72,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Sean Bassett,!,0.0,4.0,0,--,155 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,0,4,0,--,155 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Sean Daugherty,!,0.0,2.0,0,"6' 0""",175 lbs.,--,,4-Dec-75,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,0,2,0,"6' 0""",175 lbs.,--,,4-Dec-75,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Sean Holden,!,5.0,2.0,0,"5' 10""",170 lbs.,--,,17-Sep-84,2.4,59%,0.6,59%,5.0,83%,0%,2.0,,,,,,,,,,,,,,,,,,,,left_only,5,2,0,"5' 10""",170 lbs.,--,,17-Sep-84,2.4,59%,0.6,59%,5.0,83%,0%,2.0
Sean OHaire,!,4.0,2.0,0,"6' 5""",270 lbs.,--,Orthodox,25-Feb-71,8.28,57%,22.76,21%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,4,2,0,"6' 5""",270 lbs.,--,Orthodox,25-Feb-71,8.28,57%,22.76,21%,0.0,0%,0%,0.0
Sean Wilson,PTown,36.0,29.0,0,"5' 8""",145 lbs.,--,,20-Oct-82,1.01,31%,5.88,62%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,36,29,0,"5' 8""",145 lbs.,--,,20-Oct-82,1.01,31%,5.88,62%,0.0,0%,0%,0.0
Seichi Ikemoto,!,21.0,19.0,5,"5' 11""",168 lbs.,--,Orthodox,24-Aug-75,2.59,32%,3.74,57%,1.23,26%,60%,0.0,,,,,,,,,,,,,,,,,,,,left_only,21,19,5,"5' 11""",168 lbs.,--,Orthodox,24-Aug-75,2.59,32%,3.74,57%,1.23,26%,60%,0.0
Seo Hee Ham,!,17.0,8.0,0,"5' 2""",115 lbs.,"62""",Southpaw,8-Mar-87,4.2,39%,5.15,61%,0.0,0%,66%,0.2,,,,,,,,,,,,,,,,,,,,left_only,17,8,0,"5' 2""",115 lbs.,"62""",Southpaw,8-Mar-87,4.2,39%,5.15,61%,0.0,0%,66%,0.2
Sergei Kharitonov,!,26.0,6.0,0,"6' 0""",245 lbs.,--,Orthodox,18-Aug-80,3.9,44%,3.03,54%,1.16,53%,70%,1.0,,,,,,,,,,,,,,,,,,,,left_only,26,6,0,"6' 0""",245 lbs.,--,Orthodox,18-Aug-80,3.9,44%,3.03,54%,1.16,53%,70%,1.0
Sergey Ignatov,!,0.0,1.0,0,"5' 9""",210 lbs.,--,Orthodox,--,0.35,50%,3.25,42%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,0,1,0,"5' 9""",210 lbs.,--,Orthodox,--,0.35,50%,3.25,42%,0.0,0%,0%,0.0
Sergey Morozov,!,19.0,5.0,0,"5' 6""",135 lbs.,"67""",Orthodox,14-Jun-89,3.01,43%,2.97,61%,3.63,31%,68%,0.0,,,,,,,,,,,,,,,,,,,,left_only,19,5,0,"5' 6""",135 lbs.,"67""",Orthodox,14-Jun-89,3.01,43%,2.97,61%,3.63,31%,68%,0.0
Sergio Gomez,!,10.0,3.0,0,"5' 6""",155 lbs.,--,Orthodox,29-Apr-82,1.5,42%,1.16,56%,2.57,66%,31%,0.0,,,,,,,,,,,,,,,,,,,,left_only,10,3,0,"5' 6""",155 lbs.,--,Orthodox,29-Apr-82,1.5,42%,1.16,56%,2.57,66%,31%,0.0
Sergio Moraes,The Panther,14.0,6.0,1,"6' 0""",170 lbs.,"72""",Orthodox,23-Jul-82,2.42,42%,3.73,59%,1.2,38%,75%,0.4,,,,,,,,,,,,,,,,,,,,left_only,14,6,1,"6' 0""",170 lbs.,"72""",Orthodox,23-Jul-82,2.42,42%,3.73,59%,1.2,38%,75%,0.4
Seth Dikun,!,9.0,8.0,0,"5' 10""",135 lbs.,"69""",Orthodox,5-Aug-80,1.45,26%,2.18,55%,0.0,0%,45%,0.9,,,,,,,,,,,,,,,,,,,,left_only,9,8,0,"5' 10""",135 lbs.,"69""",Orthodox,5-Aug-80,1.45,26%,2.18,55%,0.0,0%,45%,0.9
Seth Kleinbeck,Mass Destruction,8.0,4.0,0,"6' 2""",185 lbs.,--,,25-Jul-73,2.55,33%,2.42,40%,0.98,25%,90%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,4,0,"6' 2""",185 lbs.,--,,25-Jul-73,2.55,33%,2.42,40%,0.98,25%,90%,0.0
SeungWoo Choi,Sting,11.0,6.0,0,"6' 0""",145 lbs.,"74""",Orthodox,3-Nov-92,3.48,38%,3.02,47%,0.87,54%,69%,0.0,,,,,,,,,,,,,,,,,,,,left_only,11,6,0,"6' 0""",145 lbs.,"74""",Orthodox,3-Nov-92,3.48,38%,3.02,47%,0.87,54%,69%,0.0
Shana Olsen,Rock Solid,5.0,2.0,0,"5' 7""",145 lbs.,--,,17-Dec-80,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,5,2,0,"5' 7""",145 lbs.,--,,17-Dec-80,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Shane Nelson,Sugar,16.0,7.0,0,"5' 9""",155 lbs.,"70""",Southpaw,29-Nov-84,1.38,31%,2.84,61%,1.31,18%,54%,1.6,,,,,,,,,,,,,,,,,,,,left_only,16,7,0,"5' 9""",155 lbs.,"70""",Southpaw,29-Nov-84,1.38,31%,2.84,61%,1.31,18%,54%,1.6
Shane del Rosario,!,11.0,2.0,0,"6' 4""",250 lbs.,--,Southpaw,23-Sep-83,3.93,60%,2.97,54%,1.2,40%,16%,2.4,,,,,,,,,,,,,,,,,,,,left_only,11,2,0,"6' 4""",250 lbs.,--,Southpaw,23-Sep-83,3.93,60%,2.97,54%,1.2,40%,16%,2.4
Shang Zhifa,Northeast Flying Tiger,32.0,8.0,0,"5' 7""",125 lbs.,"63""",Orthodox,15-Mar-86,1.27,32%,1.27,60%,2.0,100%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,32,8,0,"5' 7""",125 lbs.,"63""",Orthodox,15-Mar-86,1.27,32%,1.27,60%,2.0,100%,0%,0.0
Shannon Ritch,The Cannon,56.0,83.0,0 (4 NC),"5' 9""",190 lbs.,--,Orthodox,27-Sep-70,1.0,100%,6.0,50%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,56,83,0 (4 NC),"5' 9""",190 lbs.,--,Orthodox,27-Sep-70,1.0,100%,6.0,50%,0.0,0%,0%,0.0
Shawn Bunch,Bunch the Great,7.0,3.0,0,"5' 5""",135 lbs.,--,,19-Mar-83,0.0,0%,1.55,55%,0.0,0%,50%,0.0,,,,,,,,,,,,,,,,,,,,left_only,7,3,0,"5' 5""",135 lbs.,--,,19-Mar-83,0.0,0%,1.55,55%,0.0,0%,50%,0.0
Shayilan Nuerdanbieke,Wolverine,39.0,11.0,0,"5' 8""",145 lbs.,"69""",Orthodox,4-May-94,2.28,45%,2.94,50%,2.9,33%,40%,0.0,,,,,,,,,,,,,,,,,,,,left_only,39,11,0,"5' 8""",145 lbs.,"69""",Orthodox,4-May-94,2.28,45%,2.94,50%,2.9,33%,40%,0.0
Sherron Leggett,Rob Roy,21.0,6.0,0,"5' 8""",155 lbs.,--,Southpaw,27-Oct-78,2.86,51%,2.08,47%,5.19,80%,33%,0.0,,,,,,,,,,,,,,,,,,,,left_only,21,6,0,"5' 8""",155 lbs.,--,Southpaw,27-Oct-78,2.86,51%,2.08,47%,5.19,80%,33%,0.0
Sheymon Moraes,!,11.0,4.0,0,"5' 8""",145 lbs.,"72""",Orthodox,11-Oct-90,3.0,42%,3.64,63%,0.0,0%,53%,0.0,,,,,,,,,,,,,,,,,,,,left_only,11,4,0,"5' 8""",145 lbs.,"72""",Orthodox,11-Oct-90,3.0,42%,3.64,63%,0.0,0%,53%,0.0
Shingo Kohara,!,1.0,0.0,0,"5' 6""",135 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,1,0,0,"5' 6""",135 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Shinya Aoki,Tobikan Judan,39.0,7.0,0 (1 NC),"5' 11""",154 lbs.,--,Southpaw,9-May-83,0.97,58%,1.25,58%,2.54,41%,60%,4.0,,,,,,,,,,,,,,,,,,,,left_only,39,7,0 (1 NC),"5' 11""",154 lbs.,--,Southpaw,9-May-83,0.97,58%,1.25,58%,2.54,41%,60%,4.0
Shohei Nose,!,10.0,4.0,2,"5' 6""",135 lbs.,"68""",Switch,19-Oct-97,2.48,40%,3.61,53%,3.23,17%,0%,4.8,,,,,,,,,,,,,,,,,,,,left_only,10,4,2,"5' 6""",135 lbs.,"68""",Switch,19-Oct-97,2.48,40%,3.61,53%,3.23,17%,0%,4.8
Shoji Maruyama,!,12.0,9.0,1,"5' 7""",139 lbs.,--,Orthodox,24-Apr-83,1.4,63%,0.27,55%,0.0,0%,54%,0.0,,,,,,,,,,,,,,,,,,,,left_only,12,9,1,"5' 7""",139 lbs.,--,Orthodox,24-Apr-83,1.4,63%,0.27,55%,0.0,0%,54%,0.0
Shungo Oyama,!,14.0,19.0,0,"5' 11""",185 lbs.,--,Southpaw,11-Apr-74,0.64,25%,1.96,57%,1.07,57%,62%,0.5,,,,,,,,,,,,,,,,,,,,left_only,14,19,0,"5' 11""",185 lbs.,--,Southpaw,11-Apr-74,0.64,25%,1.96,57%,1.07,57%,62%,0.5
Siala Siliga,Mighty Mo,12.0,5.0,0,"6' 1""",290 lbs.,--,Orthodox,8-Oct-70,1.08,26%,1.96,50%,1.47,50%,80%,0.0,,,,,,,,,,,,,,,,,,,,left_only,12,5,0,"6' 1""",290 lbs.,--,Orthodox,8-Oct-70,1.08,26%,1.96,50%,1.47,50%,80%,0.0
Sidney Silva,!,8.0,4.0,0,"6' 3""",170 lbs.,--,Southpaw,27-Feb-72,2.86,65%,3.3,34%,3.3,100%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,4,0,"6' 3""",170 lbs.,--,Southpaw,27-Feb-72,2.86,65%,3.3,34%,3.3,100%,0%,0.0
So Yul Kim,!,8.0,1.0,0,--,115 lbs.,--,,25-May-97,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,1,0,--,115 lbs.,--,,25-May-97,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Soichi Nishida,!,5.0,10.0,1,"5' 11""",320 lbs.,--,Orthodox,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,5,10,1,"5' 11""",320 lbs.,--,Orthodox,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Sokun Koh,!,4.0,1.0,0,"6' 1""",205 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,4,1,0,"6' 1""",205 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Sora Rakhmonova,!,4.0,1.0,0,--,125 lbs.,--,,21-Jun-98,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,4,1,0,--,125 lbs.,--,,21-Jun-98,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Spencer Hearns,!,1.0,0.0,0,"5' 11""",185 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,1,0,0,"5' 11""",185 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Stanislav Nedkov,Stucky,12.0,2.0,0 (1 NC),"5' 11""",205 lbs.,"71""",Orthodox,9-Dec-81,3.33,43%,5.39,43%,2.77,41%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,12,2,0 (1 NC),"5' 11""",205 lbs.,"71""",Orthodox,9-Dec-81,3.33,43%,5.39,43%,2.77,41%,0%,0.0
Stefan Klever,!,6.0,1.0,0,--,185 lbs.,--,Orthodox,--,0.82,50%,3.84,58%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,6,1,0,--,185 lbs.,--,Orthodox,--,0.82,50%,3.84,58%,0.0,0%,0%,0.0
Stefan Leko,Blitz,0.0,3.0,0,"6' 2""",215 lbs.,--,Orthodox,3-Jun-74,2.4,43%,6.17,68%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,0,3,0,"6' 2""",215 lbs.,--,Orthodox,3-Jun-74,2.4,43%,6.17,68%,0.0,0%,0%,0.0
Stephanie Luciano,Rondinha,5.0,1.0,1,"5' 6""",115 lbs.,"65""",Orthodox,16-Dec-99,5.8,57%,2.33,61%,1.0,100%,83%,0.0,,,,,,,,,,,,,,,,,,,,left_only,5,1,1,"5' 6""",115 lbs.,"65""",Orthodox,16-Dec-99,5.8,57%,2.33,61%,1.0,100%,83%,0.0
Stephanie Webber,!,2.0,2.0,0,"5' 6""",135 lbs.,--,,--,0.91,80%,3.85,15%,6.79,40%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,2,2,0,"5' 6""",135 lbs.,--,,--,0.91,80%,3.85,15%,6.79,40%,0%,0.0
Stephen Banaszak,!,5.0,5.0,0,"6' 0""",145 lbs.,--,,7-Dec-90,4.2,47%,1.15,66%,0.0,0%,100%,1.9,,,,,,,,,,,,,,,,,,,,left_only,5,5,0,"6' 0""",145 lbs.,--,,7-Dec-90,4.2,47%,1.15,66%,0.0,0%,100%,1.9
Stephen Ledbetter,!,8.0,3.0,0,"5' 9""",145 lbs.,--,Orthodox,30-Jun-82,1.2,38%,1.6,57%,5.0,45%,100%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,3,0,"5' 9""",145 lbs.,--,Orthodox,30-Jun-82,1.2,38%,1.6,57%,5.0,45%,100%,0.0
Stephen Palling,Bozo,11.0,7.0,1,"5' 4""",143 lbs.,--,,29-Jan-67,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,11,7,1,"5' 4""",143 lbs.,--,,29-Jan-67,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Stephen Regman,!,9.0,4.0,0,"5' 11""",185 lbs.,"76""",Orthodox,5-Aug-91,1.41,60%,4.93,23%,3.52,100%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,9,4,0,"5' 11""",185 lbs.,"76""",Orthodox,5-Aug-91,1.41,60%,4.93,23%,3.52,100%,0%,0.0
Sterling Ford,!,15.0,7.0,0,"5' 10""",155 lbs.,--,,12-Mar-86,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,15,7,0,"5' 10""",155 lbs.,--,,12-Mar-86,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Steve Hadsel,!,3.0,0.0,0,"5' 8""",170 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,3,0,0,"5' 8""",170 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Steve Kennedy,The Steamrolla,24.0,8.0,0,"5' 11""",170 lbs.,--,Orthodox,7-Mar-83,2.28,35%,5.52,45%,2.51,33%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,24,8,0,"5' 11""",170 lbs.,--,Orthodox,7-Mar-83,2.28,35%,5.52,45%,2.51,33%,0%,0.0
Steve Kozola,!,8.0,0.0,0,--,155 lbs.,--,,--,3.9,39%,4.36,50%,2.34,100%,100%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,0,0,--,155 lbs.,--,,--,3.9,39%,4.36,50%,2.34,100%,100%,0.0
Steve Mann,!,12.0,5.0,0,"6' 1""",170 lbs.,--,,--,3.18,70%,0.66,57%,1.64,100%,60%,0.0,,,,,,,,,,,,,,,,,,,,left_only,12,5,0,"6' 1""",170 lbs.,--,,--,3.18,70%,0.66,57%,1.64,100%,60%,0.0
Steve Mensing,The Machine,9.0,13.0,2 (1 NC),"5' 11""",185 lbs.,--,Orthodox,6-Dec-77,0.0,0%,9.51,42%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,9,13,2 (1 NC),"5' 11""",185 lbs.,--,Orthodox,6-Dec-77,0.0,0%,9.51,42%,0.0,0%,0%,0.0
Steve Montgomery,The Creepy Weasel,9.0,5.0,0,"6' 4""",185 lbs.,--,Southpaw,19-Dec-90,4.85,39%,4.12,47%,0.0,0%,64%,0.0,,,,,,,,,,,,,,,,,,,,left_only,9,5,0,"6' 4""",185 lbs.,--,Southpaw,19-Dec-90,4.85,39%,4.12,47%,0.0,0%,64%,0.0
Steve Nelmark,The Sandman,2.0,1.0,0,"6' 0""",240 lbs.,--,Orthodox,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,2,1,0,"6' 0""",240 lbs.,--,Orthodox,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Steve Ramirez,!,5.0,2.0,0,"5' 7""",125 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,5,2,0,"5' 7""",125 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Steve White,!,1.0,4.0,0,"5' 11""",175 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,1,4,0,"5' 11""",175 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Steven Ciaccio,Stryker,4.0,4.0,0,"6' 0""",170 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,4,4,0,"6' 0""",170 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Steven Graham,!,2.0,1.0,0,"6' 1""",290 lbs.,--,Orthodox,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,2,1,0,"6' 1""",290 lbs.,--,Orthodox,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Steven Nguyen,The Ninja,9.0,1.0,0,"5' 11""",145 lbs.,"73""",Switch,19-May-93,8.29,43%,7.49,63%,0.0,0%,83%,0.0,,,,,,,,,,,,,,,,,,,,left_only,9,1,0,"5' 11""",145 lbs.,"73""",Switch,19-May-93,8.29,43%,7.49,63%,0.0,0%,83%,0.0
Stipe Miocic,!,20.0,4.0,0,"6' 4""",240 lbs.,"80""",Orthodox,19-Aug-82,4.82,53%,3.82,54%,1.86,34%,68%,0.0,,,,,,,,,,,,,,,,,,,,left_only,20,4,0,"6' 4""",240 lbs.,"80""",Orthodox,19-Aug-82,4.82,53%,3.82,54%,1.86,34%,68%,0.0
Stoney Hale,The Skuller,5.0,3.0,0,"6' 0""",--,--,,18-Oct-79,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,5,3,0,"6' 0""",--,--,,18-Oct-79,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Suman Mokhtarian,!,8.0,5.0,0,"5' 8""",145 lbs.,"72""",Orthodox,13-Jun-92,2.21,43%,6.85,48%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,5,0,"5' 8""",145 lbs.,"72""",Orthodox,13-Jun-92,2.21,43%,6.85,48%,0.0,0%,0%,0.0
Sumudaerji,The Tibetan Eagle,16.0,6.0,0,"5' 8""",125 lbs.,"72""",Southpaw,20-Jan-96,4.64,54%,2.73,61%,0.29,100%,66%,0.6,,,,,,,,,,,,,,,,,,,,left_only,16,6,0,"5' 8""",125 lbs.,"72""",Southpaw,20-Jan-96,4.64,54%,2.73,61%,0.29,100%,66%,0.6
TJ Cook,!,13.0,5.0,0,--,205 lbs.,--,,8-Sep-82,2.3,47%,3.18,54%,1.01,50%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,13,5,0,--,205 lbs.,--,,8-Sep-82,2.3,47%,3.18,54%,1.01,50%,0%,0.0
TJ Hepburn,The Carnivore,4.0,2.0,0,"5' 7""",155 lbs.,--,,--,0.73,37%,0.13,81%,2.0,40%,60%,0.0,,,,,,,,,,,,,,,,,,,,left_only,4,2,0,"5' 7""",155 lbs.,--,,--,0.73,37%,0.13,81%,2.0,40%,60%,0.0
Tadao Yasuda,!,2.0,4.0,0,"6' 4""",310 lbs.,--,Orthodox,9-Oct-63,2.7,73%,0.85,60%,0.75,14%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,2,4,0,"6' 4""",310 lbs.,--,Orthodox,9-Oct-63,2.7,73%,0.85,60%,0.75,14%,0%,0.0
Tae Hyun Lee,!,1.0,2.0,0,"6' 6""",295 lbs.,--,Orthodox,17-Jan-75,1.37,31%,3.89,54%,5.15,100%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,1,2,0,"6' 6""",295 lbs.,--,Orthodox,17-Jan-75,1.37,31%,3.89,54%,5.15,100%,0%,0.0
Tafon Nchukwi,Da Don,6.0,4.0,0,"6' 0""",185 lbs.,"77""",Orthodox,14-Oct-94,5.57,52%,4.11,54%,0.76,57%,64%,0.0,,,,,,,,,,,,,,,,,,,,left_only,6,4,0,"6' 0""",185 lbs.,"77""",Orthodox,14-Oct-94,5.57,52%,4.11,54%,0.76,57%,64%,0.0
Taiei Kin,!,6.0,3.0,0,"5' 11""",185 lbs.,--,Orthodox,8-Jul-70,2.71,60%,1.33,52%,0.0,0%,55%,0.0,,,,,,,,,,,,,,,,,,,,left_only,6,3,0,"5' 11""",185 lbs.,--,Orthodox,8-Jul-70,2.71,60%,1.33,52%,0.0,0%,55%,0.0
Taiyilake Nueraji,Super Saiyan,9.0,1.0,0,"6' 2""",170 lbs.,"75""",Southpaw,12-Jan-01,11.01,48%,7.39,58%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,9,1,0,"6' 2""",170 lbs.,"75""",Southpaw,12-Jan-01,11.01,48%,7.39,58%,0.0,0%,0%,0.0
Takafumi Otsuka,!,22.0,13.0,2,"5' 6""",139 lbs.,--,Orthodox,--,1.29,27%,2.12,67%,1.64,27%,65%,0.0,,,,,,,,,,,,,,,,,,,,left_only,22,13,2,"5' 6""",139 lbs.,--,Orthodox,--,1.29,27%,2.12,67%,1.64,27%,65%,0.0
Takahiro Oba,!,5.0,7.0,1,"5' 8""",200 lbs.,--,Southpaw,--,0.23,25%,1.82,69%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,5,7,1,"5' 8""",200 lbs.,--,Southpaw,--,0.23,25%,1.82,69%,0.0,0%,0%,0.0
Takashi Sugiura,!,1.0,3.0,0,"5' 11""",225 lbs.,--,Southpaw,31-May-70,1.37,40%,2.08,53%,1.33,66%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,1,3,0,"5' 11""",225 lbs.,--,Southpaw,31-May-70,1.37,40%,2.08,53%,1.33,66%,0%,0.0
Takayo Hashi,!,15.0,6.0,1,"5' 4""",135 lbs.,--,Orthodox,2-Oct-77,2.84,26%,6.56,61%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,15,6,1,"5' 4""",135 lbs.,--,Orthodox,2-Oct-77,2.84,26%,6.56,61%,0.0,0%,0%,0.0
Takayuki Okada,Giant Ochiai,3.0,3.0,2,"6' 1""",290 lbs.,--,Orthodox,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,3,3,2,"6' 1""",290 lbs.,--,Orthodox,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Takeshi Inoue,Lion,23.0,10.0,0,"5' 8""",145 lbs.,--,,18-Mar-80,2.54,44%,3.32,61%,0.0,0%,47%,0.0,,,,,,,,,,,,,,,,,,,,left_only,23,10,0,"5' 8""",145 lbs.,--,,18-Mar-80,2.54,44%,3.32,61%,0.0,0%,47%,0.0
