name,nickname,wins,losses,draws,age,nation,knockdown_avg,sig_str_accuracy,takedown_average,takedown_accuracy,subs_attempted_average,height,reach,stance,sig_str_landed_per_min,average_fight_time,sig_str_absorbed_per_min,sig_str_defense,takedown_defense
Matthew Lopez,302,10.0,4.0,0,37.0,79,0.0,0.5,3.32,0.6,1.3,67,69,1.0,3.13,11.3,3.73,0.55,0.71
Maurice Greene,The Crochet Boss,9.0,7.0,0,37.0,79,0.44,0.45,0.0,0.0,0.4,79,80,0.0,3.28,8.45,3.61,0.45,0.27
Max Griffin,Pain,20.0,10.0,0,38.0,79,0.58,0.49,1.45,0.41,0.3,71,76,0.0,3.92,12.966666666666667,3.81,0.57,0.68
Max Holloway,Blessed,26.0,7.0,0,32.0,79,0.35,0.48,0.25,0.53,0.3,71,69,0.0,7.17,16.25,4.72,0.59,0.84
Maycee Barber,The Future,14.0,2.0,0,26.0,79,0.0,0.53,1.44,0.43,0.1,65,65,3.0,4.7,12.166666666666666,2.9,0.54,0.53
Mayra Bueno Silva,Sheetara,10.0,3.0,1,32.0,14,0.0,0.57,0.68,0.38,1.6,66,66,0.0,3.84,10.016666666666667,4.86,0.53,0.68
Melinda Fabian,78,4.0,4.0,2,36.0,109,0.5,0.41,0.0,0.0,0.0,66,66,0.0,4.03,15.0,4.0,0.62,1.0
Melissa Gatto,117,9.0,2.0,2,28.0,14,0.24,0.49,1.47,0.28,0.5,65,69,0.0,3.78,12.266666666666667,2.84,0.54,0.63
Melissa Martinez,Super Mely,7.0,1.0,0,26.0,22,0.0,0.57,1.0,0.5,0.0,62,66,1.0,3.0,15.0,2.53,0.45,0.0
Melissa Mullins,No Mess,6.0,1.0,0,32.0,67,0.0,0.52,0.65,0.2,0.0,67,68,0.0,2.73,11.55,3.64,0.47,0.75
Melquizael Costa,Melk Cauthy,20.0,7.0,0,27.0,14,0.0,0.46,2.49,0.27,0.5,70,71,1.0,4.29,10.033333333333333,2.99,0.59,0.42
Melsik Baghdasaryan,The Gun,8.0,2.0,0,32.0,66,0.25,0.61,0.0,0.0,0.0,69,70,1.0,5.28,11.766666666666667,3.06,0.58,0.72
Melvin Guillard,The Young Assassin,32.0,18.0,2,41.0,79,1.21,0.4,1.3,0.63,0.2,69,71,0.0,2.96,6.95,1.85,0.66,0.61
Merab Dvalishvili,The Machine,17.0,4.0,0,33.0,52,0.08,0.41,6.43,0.36,0.3,66,68,0.0,4.5,15.366666666666667,2.37,0.57,0.8
Michael Chandler,Iron,23.0,8.0,0,38.0,79,0.65,0.46,2.17,0.38,0.9,68,71,0.0,4.89,7.733333333333333,4.58,0.46,0.71
Michael Chiesa,Maverick,18.0,7.0,0,36.0,79,0.09,0.4,3.33,0.5,1.0,73,75,1.0,1.87,9.5,1.7,0.54,0.6
Michael Graves,147,6.0,0.0,1,33.0,79,0.0,0.54,4.8,0.52,0.4,70,71,0.0,1.25,12.5,1.47,0.58,0.66
Michael Johnson,The Menace,23.0,19.0,0,38.0,79,0.49,0.39,0.62,0.41,0.0,70,73,1.0,4.27,11.65,3.83,0.57,0.81
Michael Kuiper,259,15.0,5.0,0,35.0,90,1.38,0.54,2.3,0.55,0.0,72,73,0.0,3.28,8.166666666666666,3.62,0.54,0.79
Michael Lombardo,The Don,11.0,2.0,0,34.0,79,0.0,0.62,2.5,0.21,0.0,72,72,0.0,1.47,15.0,2.63,0.31,0.6
Michael McDonald,Mayday,17.0,4.0,0,33.0,79,1.09,0.42,1.09,0.66,1.4,69,70,0.0,2.69,8.283333333333333,2.76,0.57,0.52
Michael Morales,379,16.0,0.0,0,24.0,51,0.75,0.46,1.24,0.41,0.0,72,79,0.0,5.28,12.05,3.6,0.52,0.91
Michael Page,Venom,22.0,2.0,0,37.0,69,0.77,0.69,0.77,0.25,0.0,75,79,3.0,3.14,6.466666666666667,1.6,0.55,0.66
Michael Trizano,The Lone Wolf,11.0,3.0,0,32.0,79,0.54,0.53,0.36,0.66,0.5,71,71,0.0,3.63,11.883333333333333,4.4,0.5,0.72
Michal Figlak,Mad Dog,8.0,2.0,0,27.0,73,0.0,0.39,0.5,0.12,0.0,70,70,0.0,4.0,15.0,4.93,0.52,0.57
Micheal Gillmore,The Gentleman,6.0,5.0,0,37.0,79,0.0,0.57,0.0,0.0,0.0,71,72,0.0,2.04,7.616666666666667,3.02,0.43,0.5
Michel Pereira,Demolidor,31.0,11.0,0,30.0,14,0.42,0.54,1.53,0.55,0.8,73,73,0.0,5.16,9.783333333333333,3.7,0.58,0.94
Michelle WatersonGomez,The Karate Hottie,18.0,12.0,0,38.0,79,0.0,0.46,1.42,0.32,0.7,63,62,0.0,3.56,13.883333333333333,4.19,0.49,0.7
Michinori Tanaka,471,11.0,3.0,0,33.0,0,0.0,0.37,2.4,0.38,0.2,65,67,0.0,1.97,15.0,1.99,0.5,0.43
Mickael Lebout,Ragnar,16.0,7.0,1,36.0,79,0.0,0.34,0.0,0.0,0.0,71,73,0.0,2.6,15.0,2.98,0.54,0.6
Mickey Gall,108,7.0,6.0,0,32.0,79,0.3,0.48,1.18,0.32,1.6,74,74,3.0,3.33,8.466666666666667,4.55,0.49,0.37
Micol Di Segni,50,7.0,3.0,0,36.0,77,0.0,0.4,0.0,0.0,0.0,63,60,0.0,7.47,15.0,5.87,0.33,0.37
Miesha Tate,Cupcake,20.0,9.0,0,37.0,79,0.06,0.45,2.02,0.31,1.3,66,65,0.0,2.62,12.716666666666667,2.98,0.51,0.55
Miguel Baeza,Caramel Thunder,10.0,4.0,0,31.0,79,0.9,0.49,0.36,0.22,2.0,74,74,0.0,4.09,10.366666666666667,5.92,0.46,0.54
Mike Grundy,150,12.0,4.0,0,37.0,69,0.37,0.45,4.06,0.28,0.4,67,72,0.0,2.09,10.166666666666666,4.45,0.56,0.5
Mike Guymon,The Joker,15.0,6.0,1,49.0,79,0.0,0.65,1.87,0.37,1.2,72,74,0.0,2.75,6.016666666666667,0.79,0.66,0.54
Mike Jackson,The Truth,1.0,2.0,0,39.0,79,0.0,0.57,0.71,0.33,0.0,74,74,0.0,4.49,5.3,3.73,0.62,0.88
Mike Kyle,MAK,22.0,14.0,1,44.0,79,3.69,0.51,1.33,0.62,0.8,76,77,0.0,3.93,2.716666666666667,3.35,0.49,0.5
Mike Malott,Proper,10.0,2.0,1,32.0,79,0.68,0.46,3.04,0.6,1.0,73,73,0.0,3.83,7.4,3.33,0.52,0.16
Mike Massenzio,The Master of Disaster,13.0,9.0,0,41.0,79,0.27,0.45,2.74,0.24,1.4,74,73,1.0,2.08,7.833333333333333,3.59,0.54,0.5
Mike Swick,Quick,15.0,6.0,0,44.0,79,0.53,0.37,1.06,0.5,0.6,73,77,0.0,2.36,8.7,2.29,0.54,0.61
Mike Wilkinson,The Warrior,9.0,4.0,0,36.0,69,0.46,0.38,0.92,0.14,0.9,67,66,0.0,2.35,8.183333333333334,3.7,0.35,0.55
Mikey Gonzalez,Rolls,7.0,2.0,0,38.0,79,0.0,0.16,0.0,0.0,0.0,71,74,0.0,0.91,2.2,14.55,0.11,0.0
Miles Johns,Chapo,14.0,2.0,0,30.0,79,0.38,0.47,1.15,0.22,0.0,67,66,0.0,3.28,13.05,2.55,0.68,0.85
Miranda Granger,Danger,7.0,3.0,0,32.0,79,0.0,0.47,0.0,0.0,0.0,67,68,0.0,2.79,9.95,2.57,0.57,0.33
Miranda Maverick,Fear The,15.0,5.0,0,26.0,79,0.0,0.47,2.49,0.46,0.4,63,65,1.0,3.8,12.716666666666667,2.6,0.59,0.4
Mitch Gagnon,107,12.0,5.0,0,39.0,49,0.58,0.46,1.16,0.25,1.9,65,65,1.0,2.76,9.733333333333333,2.21,0.61,0.65
Mizuki,370,15.0,6.0,0,29.0,0,0.0,0.5,0.33,0.14,0.0,63,65,0.0,4.56,15.0,5.62,0.48,0.85
Mizuto Hirota,Pugnus,18.0,10.0,2,43.0,0,0.0,0.4,1.36,0.5,0.1,67,67,0.0,3.36,13.483333333333333,3.5,0.54,0.58
Mo Miller,Moshow,6.0,0.0,0,31.0,79,0.0,0.45,4.0,0.8,0.0,68,72,0.0,1.87,15.0,1.33,0.6,0.0
Mohammad Yahya,The UAE Warrior,12.0,4.0,0,30.0,69,0.0,0.46,1.0,1.0,1.0,69,73,3.0,2.87,15.0,4.07,0.37,0.42
Mohammed Usman,The Motor,11.0,3.0,0,35.0,64,0.3,0.37,0.89,0.18,0.0,74,79,0.0,3.18,12.65,4.21,0.52,0.0
Molly McCann,Meatball,14.0,6.0,0,34.0,69,0.24,0.49,1.82,0.38,0.6,64,62,0.0,5.79,10.283333333333333,4.94,0.63,0.43
Montel Jackson,Quik,13.0,2.0,0,32.0,79,1.64,0.53,3.42,0.71,0.3,70,75,1.0,3.36,10.966666666666667,1.41,0.64,0.69
Mounir Lazzez,The Sniper,11.0,3.0,0,36.0,83,0.0,0.55,1.8,0.57,0.0,73,76,0.0,7.49,8.35,5.42,0.53,0.71
Movsar Evloev,77,18.0,0.0,0,30.0,92,0.0,0.48,4.75,0.46,0.2,67,72,0.0,4.43,15.0,2.89,0.61,0.71
Muhammad Mokaev,The Punisher,12.0,0.0,0,23.0,94,0.21,0.48,5.75,0.41,1.0,67,70,0.0,1.53,12.166666666666666,1.36,0.57,0.0
Muhammad Naimov,Hillman,11.0,2.0,0,29.0,112,0.39,0.46,1.94,0.33,0.0,69,70,0.0,3.33,9.683333333333334,4.57,0.41,0.57
Muin Gafurov,Tajik,18.0,6.0,0,28.0,112,0.0,0.41,2.4,0.26,0.0,67,68,1.0,2.98,10.4,2.95,0.48,0.62
Murtaza Talha,468,6.0,1.0,0,27.0,94,0.0,0.58,0.0,0.0,0.0,72,74,0.0,4.91,9.766666666666667,8.29,0.3,1.0
Muslim Salikhov,King of Kung Fu,19.0,5.0,0,40.0,92,0.42,0.51,1.27,0.4,0.0,71,70,0.0,3.36,10.6,2.94,0.62,0.73
Myles Jury,Fury,17.0,4.0,0,35.0,79,0.41,0.42,2.16,0.55,0.3,70,73,0.0,2.94,9.25,2.16,0.66,0.5
Nad Narimani,Smiler,12.0,4.0,0,37.0,69,0.0,0.42,1.92,0.41,0.0,68,70,0.0,3.33,13.683333333333334,3.0,0.58,0.7
Nadia Kassem,230,5.0,2.0,0,28.0,33,0.0,0.41,0.46,0.33,2.8,65,66,1.0,3.13,10.866666666666667,4.48,0.48,0.4
Naoki Inoue,199,11.0,1.0,0,26.0,0,0.0,0.35,0.0,0.0,2.5,69,71,0.0,3.67,15.0,3.37,0.6,0.6
Naoyuki Kotani,257,34.0,14.0,7,42.0,0,0.0,0.31,0.83,0.16,0.8,68,66,1.0,1.02,9.0,2.89,0.5,0.46
Nasrat Haqparast,160,16.0,5.0,0,28.0,17,0.73,0.44,0.31,0.2,0.0,70,72,1.0,5.78,11.966666666666667,5.25,0.64,0.78
Nasrudin Nasrudinov,400,9.0,1.0,0,32.0,94,0.0,0.87,2.2,0.5,0.0,72,71,0.0,1.03,6.816666666666666,0.29,0.75,0.4
Nassourdine Imavov,197,14.0,4.0,0,29.0,92,0.11,0.55,0.98,0.36,1.3,75,75,0.0,4.58,15.3,3.33,0.59,0.74
Natan Levy,Lethal,8.0,2.0,0,32.0,89,0.0,0.52,5.03,0.58,0.5,69,71,1.0,3.7,12.533333333333333,3.19,0.58,0.41
Nate Landwehr,The Train,18.0,5.0,0,36.0,79,0.2,0.46,1.0,0.41,1.0,69,72,0.0,6.25,9.366666666666667,5.75,0.55,0.86
Nate Maness,Mayhem,15.0,3.0,0,32.0,79,0.58,0.48,0.87,0.75,0.3,70,72,0.0,2.33,8.583333333333334,4.29,0.4,0.78
Nate Marquardt,The Great,35.0,19.0,2,45.0,79,0.69,0.49,1.87,0.51,0.8,72,74,0.0,2.71,10.4,2.32,0.55,0.7
Nate Mohr,371,9.0,7.0,0,41.0,79,0.0,0.41,0.45,0.5,0.0,69,72,0.0,3.79,8.316666666666666,2.5,0.74,0.71
Nate Smith,The Savage,6.0,1.0,0,29.0,79,0.0,0.38,0.0,0.0,2.3,66,69,3.0,1.28,13.25,2.04,0.35,0.33
Nathaniel Wood,The Prospect,20.0,6.0,0,31.0,69,0.23,0.5,1.74,0.48,0.5,66,69,0.0,5.91,12.95,4.22,0.56,0.7
Nayara Maia,Capita,7.0,1.0,1,33.0,94,0.0,0.36,1.0,0.33,1.0,65,66,0.0,0.6,15.0,3.33,0.43,0.0
Neil Magny,The Haitian Sensation,29.0,12.0,0,36.0,79,0.07,0.46,2.17,0.4,0.3,75,80,0.0,3.47,12.733333333333333,2.42,0.52,0.54
Nicco Montano,376,5.0,3.0,0,35.0,79,0.0,0.41,2.25,0.54,0.4,65,65,1.0,5.6,20.0,4.43,0.64,0.69
Nick Aguirre,Slick,7.0,2.0,0,28.0,79,0.0,0.33,1.16,0.2,0.6,69,74,1.0,0.73,12.983333333333333,2.89,0.45,0.33
Nick Fiore,92,6.0,2.0,0,26.0,79,0.0,0.46,2.5,0.45,0.0,70,72,0.0,2.83,15.0,7.93,0.42,0.71
Nick Hein,Sergeant,14.0,5.0,0,40.0,24,0.29,0.35,0.86,0.33,0.0,66,66,1.0,2.65,13.016666666666667,3.61,0.59,0.83
Nick Maximov,343,8.0,2.0,0,26.0,79,0.0,0.45,4.16,0.45,0.2,72,76,1.0,1.93,12.25,2.64,0.46,0.35
Nick Thompson,The Goat,38.0,14.0,1,42.0,79,0.0,0.42,1.06,1.0,2.6,73,74,0.0,1.87,9.866666666666667,1.8,0.49,0.35
Nick Urso,496,10.0,3.0,0,38.0,79,0.0,0.45,0.0,0.0,0.0,66,66,1.0,3.61,1.3833333333333333,5.06,0.36,0.0
Nicolae Negumereanu,401,13.0,2.0,0,29.0,7,0.0,0.41,1.02,0.28,0.0,72,78,0.0,3.58,9.766666666666667,5.56,0.39,0.62
Nik Lentz,The Carny,30.0,12.0,2,39.0,79,0.1,0.47,3.3,0.32,1.2,68,68,0.0,3.44,12.566666666666666,3.25,0.5,0.43
Nikita Krylov,The Miner,30.0,9.0,0,32.0,94,0.6,0.55,2.29,0.38,1.4,75,77,0.0,4.38,6.933333333333334,2.47,0.44,0.53
Niklas Stolze,Green Mask,12.0,6.0,0,31.0,24,0.0,0.48,0.66,1.0,0.7,73,74,3.0,2.12,7.55,2.25,0.49,0.55
Nikolas Motta,Iron,14.0,5.0,0,31.0,14,0.72,0.33,0.0,0.0,0.0,69,70,0.0,3.08,6.983333333333333,4.78,0.51,0.82
Nikolay Veretennikov,510,9.0,4.0,0,34.0,53,0.0,0.65,0.0,0.0,0.0,73,74,0.0,3.47,15.0,3.53,0.56,0.5
Noad Lahat,Neo,11.0,2.0,0,40.0,89,0.0,0.46,2.37,0.26,2.4,69,69,0.0,2.79,9.516666666666667,1.47,0.63,0.16
Nohelin Hernandez,Suave,9.0,4.0,0,30.0,79,0.0,0.34,0.71,0.5,0.0,70,71,0.0,1.32,10.633333333333333,2.63,0.52,0.37
Nordine Taleb,467,15.0,7.0,0,43.0,87,0.24,0.51,1.94,0.76,0.0,73,74,0.0,3.66,10.316666666666666,2.62,0.66,0.73
Norifumi Yamamoto,Kid,18.0,6.0,0,47.0,0,0.41,0.45,0.41,0.22,0.0,64,66,1.0,2.09,10.533333333333333,2.01,0.57,0.45
Nurullo Aliev,Tajik Eagle,9.0,0.0,0,23.0,112,0.0,0.51,3.06,0.44,0.0,70,72,0.0,2.5,9.8,0.46,0.59,0.0
Nyamjargal Tumendemberel,Art of Knockout,8.0,0.0,0,26.0,94,0.94,0.44,4.68,0.38,3.7,67,71,0.0,4.43,8.016666666666667,3.62,0.45,0.14
Oban Elliott,The Welsh Gangster,10.0,2.0,0,26.0,69,0.0,0.53,3.5,0.5,0.0,72,72,0.0,4.27,15.0,2.17,0.61,0.0
Oli Thompson,482,17.0,10.0,0,44.0,69,0.0,0.46,0.0,0.0,0.5,73,75,0.0,1.66,11.05,5.31,0.46,0.5
Oliver Enkamp,The Future,7.0,2.0,0,32.0,47,0.0,0.36,0.87,0.16,0.0,72,77,3.0,2.38,8.6,3.55,0.37,0.0
Olivier Murad,Warrior of God,6.0,0.0,0,30.0,79,1.0,0.36,1.0,1.0,0.0,70,72,1.0,2.6,15.0,2.2,0.61,0.55
Omar Morales,Venezuelan Fighter,11.0,4.0,0,38.0,76,0.31,0.4,0.46,1.0,0.0,71,73,0.0,3.42,12.216666666666667,3.18,0.58,0.63
Omari Akhmedov,Wolverine,21.0,6.0,1,36.0,92,0.17,0.34,2.58,0.45,0.2,72,73,0.0,2.97,12.016666666666667,2.84,0.55,0.65
Oron Kahlon,225,16.0,1.0,0,39.0,89,0.0,0.37,0.0,0.0,0.0,68,70,0.0,0.85,14.2,4.93,0.36,0.4
Oscar Cota,Elevation,11.0,3.0,0,39.0,22,0.0,0.41,0.0,0.0,1.0,72,72,0.0,0.33,15.0,2.47,0.41,0.6
Oumar Sy,461,10.0,0.0,0,28.0,87,0.0,0.0,8.07,0.66,4.0,76,83,0.0,0.0,3.716666666666667,0.81,0.25,0.0
Ozzy Diaz,52,7.0,2.0,0,33.0,79,0.0,0.32,0.0,0.0,0.0,76,79,0.0,1.65,6.65,3.91,0.44,0.0
Pablo Garza,The Scarecrow,12.0,4.0,0,40.0,79,0.31,0.44,0.94,0.25,1.3,73,73,0.0,3.37,6.833333333333333,2.7,0.5,0.15
Paddy Holohan,The Hooligan,12.0,2.0,1,36.0,3,0.26,0.46,2.88,0.47,1.3,70,69,0.0,2.13,11.45,2.81,0.46,0.71
Paddy Pimblett,The Baddy,21.0,3.0,0,29.0,67,0.65,0.52,0.98,0.25,1.6,70,73,0.0,5.13,9.2,3.7,0.41,0.56
Paige VanZant, Gauge,8.0,5.0,0,30.0,79,0.16,0.52,1.27,0.33,1.0,64,65,0.0,3.35,10.466666666666667,2.62,0.42,0.34
Pannie Kianzad,Banzai,17.0,8.0,0,32.0,80,0.0,0.49,0.46,0.33,0.1,67,66,0.0,4.74,13.116666666666667,3.67,0.53,0.66
Pat Healy,Bam Bam,34.0,23.0,0,40.0,79,0.0,0.36,3.08,0.37,1.1,72,72,0.0,2.57,13.4,2.57,0.5,0.55
Patricia Alujas,The Angel,9.0,3.0,0,28.0,97,0.0,0.31,0.0,0.0,0.0,64,64,0.0,5.83,9.083333333333334,9.25,0.44,0.0
Patrick Williams,The Animal,8.0,6.0,0,42.0,79,0.54,0.51,2.71,0.41,0.5,68,73,0.0,4.12,6.933333333333334,4.12,0.52,1.0
Patrik White,Primetime,9.0,2.0,0,30.0,79,0.0,0.49,0.0,0.0,0.0,72,72,0.0,9.77,5.733333333333333,6.28,0.6,0.5
Paul Craig,Bearjew,17.0,8.0,1,36.0,1,0.1,0.46,1.68,0.2,1.6,75,76,0.0,2.45,7.966666666666667,2.97,0.44,0.37
Paul Felder,The Irish Dragon,17.0,6.0,0,40.0,79,0.22,0.44,0.29,0.28,0.2,71,70,0.0,3.7,13.75,3.44,0.48,0.64
Paul Kelly,Tellys,14.0,5.0,0,39.0,69,0.15,0.37,1.34,0.6,1.5,69,70,0.0,3.22,11.216666666666667,2.61,0.59,0.3
Paul Taylor,Relentless,11.0,6.0,1,44.0,69,0.54,0.47,0.27,0.25,0.5,72,72,0.0,4.44,12.4,4.47,0.55,0.56
Pauline Macias,PITA,4.0,1.0,0,35.0,79,0.0,0.29,2.0,0.18,0.0,64,64,1.0,0.8,15.0,4.6,0.42,0.0
Paulo Costa,The Eraser,14.0,4.0,0,33.0,14,0.48,0.58,0.36,0.75,0.0,73,72,0.0,6.22,12.533333333333333,6.56,0.49,0.8
Paulo Thiago,481,18.0,9.0,0,43.0,14,0.4,0.39,1.42,0.31,1.2,71,74,0.0,1.71,11.4,1.99,0.63,0.63
Pawan Maan,312,7.0,3.0,1,38.0,111,0.0,0.44,0.0,0.0,0.0,67,70,0.0,0.89,12.4,2.98,0.43,0.0
Payton Talbott,466,8.0,0.0,0,25.0,79,0.48,0.54,0.0,0.0,0.5,70,70,3.0,8.05,10.433333333333334,3.58,0.51,0.9
Pedro Falcao,Pedrinho,16.0,4.0,0,31.0,14,0.0,0.48,2.07,0.22,0.0,66,66,0.0,2.9,14.466666666666667,2.63,0.48,0.83
Pedro Munhoz,The Young Punisher,20.0,9.0,0,37.0,14,0.44,0.43,0.51,0.18,0.5,66,65,0.0,5.32,11.3,6.23,0.56,0.82
Peter Danesoe,The Asian Viking,6.0,3.0,0,23.0,46,3.42,0.54,0.0,0.0,0.0,69,68,0.0,4.98,2.716666666666667,7.02,0.37,0.62
Petr Yan,No Mercy,17.0,5.0,0,31.0,92,0.69,0.53,1.73,0.51,0.1,67,67,3.0,5.14,16.7,4.36,0.58,0.85
Phil Caracappa,The Hitman,6.0,1.0,0,32.0,79,0.0,0.5,1.0,0.08,1.0,68,70,0.0,2.93,15.0,4.07,0.29,1.0
Phil Harris,Billy,22.0,12.0,0,40.0,69,0.0,0.26,1.76,0.21,0.0,64,65,0.0,2.34,8.533333333333333,3.16,0.68,0.6
Phil Hawes,No Hype,12.0,6.0,0,35.0,79,0.7,0.59,2.11,0.34,0.2,72,77,0.0,5.33,6.4,3.72,0.55,0.9
Philipe Lins,Monstro,18.0,5.0,0,38.0,14,0.24,0.49,1.65,0.33,0.0,74,78,0.0,3.8,10.583333333333334,3.59,0.46,1.0
Pingyuan Liu,419,13.0,7.0,0,31.0,32,0.25,0.33,0.25,0.2,1.0,66,72,0.0,2.36,14.733333333333333,2.99,0.54,0.56
Piotr Hallmann,Pletwal,18.0,6.0,0,36.0,73,0.0,0.45,2.55,0.44,0.4,69,71,0.0,3.98,11.766666666666667,3.17,0.58,0.7
Polyana Viana,Dama de Ferro,13.0,7.0,0,31.0,14,0.21,0.4,0.82,0.33,1.9,65,67,0.0,2.99,7.283333333333333,2.65,0.53,0.38
Puja Tomar,Cyclone,9.0,4.0,0,30.0,111,0.0,0.47,0.0,0.0,0.0,64,59,1.0,6.33,15.0,5.6,0.44,1.0
Qiu Lun,Tibetan Knight,16.0,9.0,0,26.0,32,0.33,0.46,0.67,0.18,0.0,68,66,1.0,3.51,15.0,1.78,0.67,0.68
Rafa Garcia,Gifted,16.0,3.0,0,29.0,79,0.0,0.42,3.61,0.44,0.3,67,70,0.0,4.19,14.266666666666667,4.21,0.61,0.79
Rafael Alves,The Turn,20.0,12.0,0,33.0,14,0.29,0.48,0.29,0.25,1.5,68,68,0.0,1.85,10.25,3.3,0.58,0.44
Rafael Dos Anjos,55,32.0,16.0,0,39.0,14,0.2,0.47,1.95,0.35,0.6,68,70,1.0,3.48,14.916666666666666,3.21,0.6,0.55
Rafael Estevam,Macapa,12.0,0.0,0,27.0,14,0.0,0.64,3.35,0.19,0.7,68,69,0.0,2.94,11.216666666666667,3.35,0.34,0.0
Rafael Fiziev,Ataman,12.0,3.0,0,31.0,20,0.29,0.51,0.29,0.4,0.0,68,71,3.0,4.9,11.683333333333334,4.97,0.49,0.89
Rafael Natal,Sapo,21.0,9.0,1,41.0,14,0.35,0.47,2.55,0.34,0.5,72,77,0.0,3.1,12.45,2.48,0.57,0.77
Raimond Magomedaliev,314,10.0,2.0,0,34.0,94,0.0,0.41,0.0,0.0,0.0,73,75,0.0,4.07,14.75,4.75,0.41,0.0
Rainn Guerrero,Purple Rainn,5.0,2.0,0,32.0,79,0.0,0.33,3.27,1.0,0.0,66,65,0.0,0.65,4.583333333333333,0.87,0.5,0.0
Rama Supandhi,Hellboy,8.0,4.0,0,32.0,79,0.0,0.42,1.0,0.11,0.0,65,66,1.0,2.2,15.0,3.53,0.48,0.0
Ramazan Emeev,Gorets,20.0,6.0,0,37.0,92,0.14,0.45,2.37,0.29,0.7,70,76,1.0,2.53,13.45,2.14,0.65,0.66
Ramazan Kuramagomedov,265,8.0,0.0,0,27.0,94,0.0,0.67,1.0,0.14,0.0,73,73,0.0,11.67,15.0,9.13,0.54,0.0
Ramon Taveras,The Savage,10.0,2.0,0,30.0,79,1.67,0.45,0.0,0.0,0.0,68,70,1.0,4.63,5.966666666666667,5.41,0.65,1.0
Ramsey Nijem,407,9.0,6.0,0,36.0,79,0.53,0.44,5.32,0.62,1.1,71,75,0.0,3.05,8.466666666666667,1.62,0.62,0.55
Randa Markos,Quiet Storm,11.0,12.0,1,38.0,36,0.0,0.43,1.12,0.28,0.2,64,63,0.0,2.97,12.616666666666667,3.1,0.58,0.52
Randall Wallace,Braveheart,15.0,6.0,0,35.0,79,0.0,0.38,2.13,0.5,0.0,71,73,0.0,1.13,7.05,4.11,0.45,0.0
Rani Yahya,535,28.0,12.0,1,39.0,14,0.0,0.38,2.73,0.3,1.8,66,67,0.0,1.71,10.016666666666667,2.08,0.5,0.29
Raphael Assuncao,30,28.0,10.0,0,41.0,14,0.15,0.42,1.65,0.39,0.2,65,66,0.0,3.22,12.533333333333333,2.5,0.66,0.78
Raquel Pennington,Rocky,16.0,9.0,0,35.0,79,0.0,0.52,0.9,0.27,0.7,67,67,0.0,4.14,14.766666666666667,3.29,0.6,0.63
Rashad Evans,Suga,19.0,8.0,1,44.0,79,0.19,0.37,2.98,0.44,0.0,72,75,0.0,2.14,12.2,2.42,0.63,0.73
Rashid Magomedov,Highlander,20.0,2.0,0,39.0,92,0.83,0.49,0.67,0.57,0.2,69,70,0.0,4.4,15.0,3.05,0.54,0.89
Raul Rosas Jr,El Nino Problema,9.0,1.0,0,19.0,79,0.37,0.43,4.39,0.38,1.8,69,67,3.0,1.12,8.2,1.41,0.47,0.0
Ravena Oliveira,Kenoudy,7.0,2.0,1,27.0,14,0.0,0.48,2.0,0.66,0.0,65,65,0.0,1.0,15.0,1.2,0.48,0.62
Rayanne dos Santos,56,14.0,8.0,0,29.0,14,0.0,0.43,0.33,0.12,0.0,62,62,0.0,4.36,15.0,5.2,0.61,0.88
Reginaldo Vieira,512,13.0,5.0,0,41.0,14,0.0,0.4,1.97,0.27,0.8,67,65,0.0,3.76,12.683333333333334,2.89,0.59,0.25
Rei Tsuruya,489,9.0,0.0,0,21.0,0,0.0,0.62,6.84,0.54,4.0,66,68,0.0,2.93,8.766666666666667,1.44,0.44,0.5
Renato Moicano,372,19.0,5.0,1,35.0,14,0.1,0.48,1.89,0.45,0.6,71,72,0.0,4.38,9.416666666666666,3.68,0.6,0.72
Reza Madadi,Mad Dog,14.0,6.0,0,45.0,80,0.0,0.46,3.17,0.33,0.5,71,73,0.0,2.51,12.85,3.31,0.66,0.89
Rhys McKee,Skeletor,13.0,6.0,1,28.0,3,0.0,0.45,0.0,0.0,0.0,74,78,0.0,4.8,12.033333333333333,7.85,0.42,0.41
Ricardo Almeida,Big Dog,13.0,5.0,0,47.0,79,0.0,0.49,3.74,0.38,1.2,72,74,0.0,2.02,11.416666666666666,1.2,0.61,0.31
Ricardo Funch,Golden Boy,9.0,6.0,0,43.0,14,0.0,0.65,1.24,0.18,0.0,70,74,1.0,2.61,9.1,3.57,0.4,0.6
Ricardo Lamas,The Bully,20.0,8.0,0,42.0,79,0.19,0.47,1.84,0.33,0.9,68,71,0.0,3.13,10.283333333333333,2.87,0.57,0.46
Ricardo Prasel,Alemao,10.0,2.0,0,34.0,14,0.0,0.57,0.0,0.0,0.0,79,78,0.0,2.21,4.983333333333333,7.83,0.37,0.0
Rich Franklin,Ace,29.0,7.0,0,49.0,79,0.72,0.44,1.31,0.66,0.7,73,76,1.0,4.1,8.166666666666666,2.07,0.62,0.63
Richard Jacobi,202,6.0,1.0,1,30.0,94,0.0,0.44,3.28,1.0,0.0,76,75,0.0,0.88,4.566666666666666,3.94,0.51,1.0
Richie Santiago,The Milford Mauler,7.0,2.0,0,31.0,79,0.0,0.49,0.0,0.0,0.0,67,67,1.0,3.87,15.0,4.87,0.42,0.25
