name,nickname,wins,losses,draws,age,nation,knockdown_avg,sig_str_accuracy,takedown_average,takedown_accuracy,subs_attempted_average,height,reach,stance,sig_str_landed_per_min,average_fight_time,sig_str_absorbed_per_min,sig_str_defense,takedown_defense
Gerald Meerschaert,GM,36.0,17.0,0,36.0,17,0.27,0.45,2.17,0.38,1.6,73,77,1.0,3.18,8.3,3.37,0.53,0.34
Germaine de Randamie,The Iron Lady,10.0,5.0,0,40.0,83,0.29,0.46,0.0,0.0,0.4,69,71,0.0,2.57,12.133333333333333,2.0,0.65,0.65
Gian Siqueira,Pitbull,19.0,5.0,0,29.0,57,0.0,1.0,0.0,0.0,0.0,73,74,0.0,0.8,4.983333333333333,3.41,0.19,0.0
Gian Villante,809,17.0,14.0,0,38.0,17,0.32,0.44,0.45,0.23,0.0,75,76,0.0,4.38,10.866666666666667,5.47,0.55,0.83
Giga Chikadze,Ninja,15.0,3.0,0,35.0,89,0.69,0.43,0.23,0.33,0.2,72,74,0.0,4.08,13.083333333333334,3.44,0.62,0.69
Gilbert Burns,Durinho,22.0,7.0,0,37.0,57,0.22,0.48,2.24,0.38,0.5,70,71,0.0,3.29,12.183333333333334,3.42,0.54,0.5
Gilbert Melendez,El Nino,22.0,8.0,0,42.0,17,0.24,0.33,1.64,0.41,0.2,69,73,0.0,3.44,15.233333333333333,2.53,0.63,0.71
Gilbert Urbina,The RGV Bad Boy,7.0,4.0,0,28.0,17,0.75,0.57,3.01,0.44,0.8,75,75,0.0,5.61,6.65,4.61,0.44,0.0
Gilbert Yvel,The Hurricane,39.0,16.0,1,47.0,97,0.0,0.47,0.0,0.0,1.0,74,77,0.0,1.05,6.3,1.78,0.5,0.25
Gillian Robertson,The Savage,13.0,8.0,0,29.0,80,0.0,0.46,2.53,0.43,1.0,65,63,0.0,2.61,9.65,3.12,0.56,0.43
Gina Mazany,Danger,7.0,6.0,0,35.0,17,0.23,0.5,4.34,0.52,0.2,66,68,1.0,3.73,8.2,3.52,0.5,0.33
Gleison Tibau,778,33.0,14.0,0,40.0,57,0.1,0.31,4.08,0.53,0.8,70,71,1.0,1.95,11.033333333333333,2.51,0.63,0.92
Gloria de Paula,Glorinha,6.0,5.0,0,29.0,57,0.0,0.53,0.74,0.37,0.5,65,67,0.0,4.89,12.2,3.77,0.66,0.65
Glover Teixeira,772,33.0,9.0,0,44.0,57,0.33,0.49,2.11,0.33,0.9,74,76,0.0,3.73,10.333333333333334,4.43,0.51,0.6
Gokhan Saki,The Rebel,1.0,2.0,0,40.0,115,4.72,0.58,0.0,0.0,0.0,72,73,0.0,7.09,3.183333333333333,4.57,0.53,1.0
Grant Dawson,KGD,21.0,2.0,1,30.0,17,0.11,0.52,3.61,0.38,1.3,70,72,3.0,2.98,11.433333333333334,2.11,0.45,0.57
Gray Maynard,480,13.0,7.0,1,45.0,17,0.35,0.32,2.91,0.47,0.7,69,70,0.0,1.92,12.866666666666667,2.64,0.66,0.81
Greg Hardy,Prince of War,7.0,5.0,0,35.0,17,0.59,0.5,0.2,0.33,0.0,77,80,0.0,4.79,6.316666666666666,3.31,0.55,0.64
Greg Rebello,Ribz,24.0,8.0,0,42.0,17,0.0,0.39,0.0,0.0,0.0,72,73,1.0,2.61,4.8,2.92,0.58,0.0
Greg Soto,734,9.0,4.0,0,38.0,17,0.0,0.63,1.49,0.27,1.0,71,73,0.0,3.21,10.083333333333334,2.61,0.52,0.44
Greg Velasco,The Viking King,6.0,1.0,0,30.0,97,0.0,0.0,0.0,0.0,0.0,74,70,1.0,0.0,2.6333333333333333,1.52,0.0,0.0
Gregor Gillespie,The Gift,14.0,1.0,0,37.0,17,0.51,0.52,6.86,0.48,0.8,67,71,0.0,3.74,7.383333333333334,2.3,0.57,1.0
Gregory Rodrigues,Robocop,15.0,5.0,0,32.0,57,0.89,0.55,2.46,0.45,0.5,75,75,0.0,6.08,7.466666666666667,5.3,0.51,1.0
Grigory Popov,605,13.0,3.0,0,40.0,51,0.0,0.37,0.0,0.0,0.0,67,68,3.0,3.63,12.4,4.2,0.55,0.45
Gugun Gusman,The Tiger,8.0,4.0,0,34.0,97,0.0,0.27,0.0,0.0,0.0,67,68,0.0,0.88,3.4,6.18,0.41,0.33
Guido Cannetti,Ninja,10.0,8.0,0,44.0,81,0.0,0.55,2.27,0.55,0.4,66,68,1.0,3.44,7.266666666666667,2.84,0.51,0.64
Gunnar Nelson,Gunni,19.0,5.0,1,35.0,37,0.1,0.61,1.9,0.59,1.0,71,72,3.0,1.84,10.033333333333333,3.0,0.49,0.66
Guram Kutateladze,Georgian Viking,12.0,4.0,0,32.0,89,0.35,0.45,0.69,0.18,0.0,71,72,0.0,4.62,14.433333333333334,4.53,0.56,0.75
Gustavo Lopez,439,12.0,6.0,1,34.0,17,0.0,0.4,1.74,0.41,0.7,65,67,0.0,2.48,10.8,3.87,0.57,0.31
Hacran Dias,Barnabe,23.0,6.0,1,40.0,57,0.0,0.41,2.5,0.39,0.5,68,69,0.0,2.08,15.0,3.31,0.55,0.76
Hailey Cowan,All Hail,7.0,3.0,0,32.0,17,0.0,0.42,1.5,0.33,0.0,68,67,1.0,2.97,15.0,3.17,0.34,0.8
Hakeem Dawodu,Mean,13.0,4.0,1,32.0,80,0.11,0.5,0.0,0.0,0.0,68,73,0.0,5.45,13.483333333333333,3.37,0.56,0.65
Hamdy Abdelwahab,The Hammer,5.0,0.0,0,31.0,105,1.0,0.52,3.0,0.75,0.0,74,72,1.0,3.87,15.0,3.13,0.59,0.0
HanSeul Kim,Spade,13.0,6.0,0,33.0,22,1.33,0.42,0.0,0.0,1.7,73,73,1.0,5.79,8.75,5.68,0.52,0.5
Hannah Cifers,Shockwave,10.0,7.0,0,31.0,17,0.51,0.44,0.26,1.0,0.3,61,62,0.0,4.99,8.333333333333334,5.39,0.52,0.64
Hannah Goldy,K,6.0,4.0,0,32.0,17,0.0,0.47,0.66,0.12,0.2,64,61,0.0,5.19,11.366666666666667,4.67,0.5,0.54
Harry Hunsucker,The Hurricane,7.0,6.0,0,35.0,17,0.0,0.52,0.0,0.0,2.0,74,75,0.0,3.54,1.8333333333333335,6.53,0.42,0.0
Harvey Park,Fightbot,12.0,3.0,0,38.0,17,0.0,0.5,0.0,0.0,0.0,72,70,0.0,3.77,6.1,7.21,0.33,0.0
Hashem Arkhagha,40,6.0,1.0,0,34.0,97,0.0,0.44,0.0,0.0,0.0,74,75,0.0,1.84,4.35,8.97,0.43,0.5
Hatsu Hioki,313,29.0,10.0,2,40.0,35,0.0,0.42,2.55,0.56,0.6,71,73,0.0,2.42,13.75,2.12,0.65,0.54
Heath Herring,The Texas Crazy Horse,28.0,16.0,0,46.0,17,1.0,0.5,1.22,0.5,0.7,76,78,0.0,2.37,15.0,1.77,0.54,0.32
Hector Aldana,El Charro,4.0,3.0,0,35.0,26,0.0,0.38,0.93,1.0,0.0,71,72,0.0,3.59,10.766666666666667,5.08,0.59,0.0
Hector Lombard,Showeather,34.0,10.0,1,46.0,71,0.66,0.46,1.69,0.48,0.5,69,71,1.0,3.02,11.45,3.35,0.53,0.77
Hector Sandoval,Kid Alex,14.0,4.0,0,37.0,26,0.0,0.52,3.49,0.25,1.4,62,64,0.0,3.31,5.366666666666666,2.33,0.65,0.71
Hector Urbina,El Toro,17.0,10.0,1,36.0,26,0.0,0.38,0.0,0.0,3.8,71,73,0.0,0.97,6.55,2.44,0.39,0.38
Henrique Shiguemoto,707,13.0,4.0,1,34.0,97,0.0,0.33,0.0,0.0,0.0,71,72,0.0,3.6,0.8333333333333334,6.0,0.16,0.5
Henrique da Silva,Frankenstein,14.0,5.0,0,34.0,57,0.0,0.6,0.25,0.14,0.2,75,76,0.0,3.89,8.716666666666667,5.28,0.4,0.22
Henry Briones,Bure,16.0,8.0,1,43.0,26,0.29,0.42,0.0,0.0,0.6,68,69,0.0,3.47,10.266666666666667,4.68,0.53,0.52
Henry Cejudo,Triple C,16.0,4.0,0,37.0,17,0.4,0.46,1.99,0.32,0.2,64,64,0.0,3.77,13.466666666666667,3.29,0.6,0.75
Henry Martinez,Sicario,9.0,4.0,0,40.0,17,0.0,0.25,0.0,0.0,0.0,67,69,1.0,2.79,12.65,4.01,0.6,0.8
Herbert Burns,The Blaze,11.0,5.0,0,36.0,57,0.5,0.4,3.0,0.42,2.5,69,73,0.0,1.73,5.0,4.6,0.41,0.66
Herdem Alacabek,6,5.0,1.0,0,33.0,97,0.0,0.65,2.06,0.5,0.0,74,75,0.0,3.84,14.566666666666666,6.66,0.23,0.42
Hermes Franca,The Unreal,24.0,17.0,0,49.0,57,0.38,0.39,1.53,0.36,2.4,66,71,0.0,1.78,13.116666666666667,2.85,0.55,0.37
Hilarie Rose,650,4.0,2.0,0,31.0,17,0.0,0.33,0.0,0.0,0.0,63,63,0.0,2.33,15.0,6.13,0.44,1.0
Holly Holm,The Preachers Daughter,15.0,7.0,0,42.0,17,0.12,0.4,0.87,0.3,0.1,68,69,1.0,3.13,16.083333333333332,2.92,0.55,0.76
Houston Alexander,The Assassin,17.0,15.0,1,52.0,17,1.78,0.54,1.19,0.57,0.0,72,72,0.0,3.06,4.216666666666667,3.2,0.52,0.33
Hu Yaozong,Totoro,3.0,3.0,0,29.0,18,0.0,0.48,0.0,0.0,0.4,75,72,0.0,3.35,12.433333333333334,5.09,0.35,0.33
Hugo Viana,Wolverine,8.0,4.0,0,41.0,57,0.89,0.38,0.22,0.06,0.0,66,67,0.0,3.05,11.216666666666667,3.2,0.57,0.5
Humberto Bandenay,54,14.0,7.0,0,29.0,47,0.48,0.41,2.9,0.46,0.5,71,71,1.0,2.22,7.766666666666667,4.79,0.41,0.62
Hunter Azure,49,9.0,2.0,0,32.0,17,0.22,0.53,1.97,0.34,1.3,68,69,0.0,3.92,13.733333333333333,2.08,0.58,0.67
Hyder Amil,The Hurricane,9.0,0.0,0,34.0,39,0.68,0.54,0.68,0.33,2.0,69,70,3.0,4.73,11.1,2.16,0.61,0.78
Hyun Gyu Lim,The Ace,13.0,7.0,1,39.0,22,0.93,0.41,0.23,1.0,0.2,75,77,0.0,4.45,9.183333333333334,5.07,0.51,0.73
HyunSung Park,Peace of Mind,9.0,0.0,0,28.0,22,1.03,0.44,1.54,0.27,2.6,67,66,0.0,4.15,7.3,3.43,0.59,1.0
Ian Heinisch,The Hurricane,14.0,5.0,0,35.0,17,0.34,0.5,1.02,0.17,0.7,71,72,0.0,3.25,11.0,2.98,0.59,0.59
Ian Machado Garry,The Future,14.0,0.0,0,26.0,21,0.73,0.55,0.55,0.75,0.0,75,74,0.0,6.27,11.75,3.49,0.53,0.69
Ian McCall,Uncle Creepy,13.0,5.0,1,40.0,17,0.0,0.39,2.08,0.3,0.0,65,64,0.0,3.59,13.65,3.25,0.67,0.88
Iasmin Lucindo,445,16.0,5.0,0,22.0,57,0.0,0.46,2.23,0.53,0.3,63,66,0.0,3.95,13.433333333333334,3.11,0.66,0.8
Ibo Aslan,The Last Ottoman,13.0,1.0,0,28.0,115,2.16,0.45,0.0,0.0,0.0,75,77,0.0,6.83,6.95,4.53,0.64,1.0
Ignacio Bahamondes,La Jaula,15.0,5.0,0,26.0,88,0.54,0.46,0.0,0.0,0.4,75,75,0.0,7.15,11.816666666666666,4.38,0.57,0.85
Igor Araujo,38,25.0,9.0,0,43.0,17,0.0,0.42,0.86,0.15,0.6,73,77,0.0,1.52,13.133333333333333,2.86,0.49,0.22
Igor Pokrajac,The Duke,28.0,13.0,0,45.0,50,0.5,0.45,0.87,0.29,0.2,72,74,0.0,2.25,9.316666666666666,4.26,0.4,0.51
Igor Severino,702,8.0,1.0,0,21.0,57,1.94,0.52,9.69,0.71,0.0,67,69,0.0,7.17,7.75,4.33,0.47,0.5
Ihor Potieria,Duelist,20.0,6.0,0,28.0,79,1.37,0.5,0.0,0.0,0.0,75,75,1.0,5.13,6.233333333333333,5.04,0.51,0.57
Ike Villanueva,Hurricane,18.0,14.0,0,40.0,17,0.6,0.38,0.6,0.5,0.0,73,73,0.0,3.66,4.183333333333334,7.24,0.36,1.0
Ikram Aliskerov,16,15.0,1.0,0,31.0,51,4.66,0.65,2.33,0.33,2.3,72,76,1.0,8.24,2.15,7.15,0.36,0.0
Ildemar Alcantara,Marajo,21.0,11.0,0,41.0,28,0.0,0.38,2.0,0.68,0.9,74,78,0.0,1.93,13.95,2.63,0.5,0.81
Ilia Topuria,El Matador,15.0,0.0,0,27.0,38,1.07,0.46,1.92,0.56,1.3,67,69,0.0,4.4,10.033333333333333,3.35,0.65,0.92
Iliarde Santos,680,30.0,13.0,1,43.0,57,0.0,0.3,1.66,0.23,0.0,65,67,0.0,3.0,9.016666666666667,6.1,0.57,0.83
Ilir Latifi,The Sledgehammer,17.0,9.0,0,41.0,117,0.4,0.45,2.11,0.35,0.3,70,73,0.0,2.05,9.316666666666666,2.93,0.56,1.0
Impa Kasanganay,Tshilobo,9.0,2.0,0,30.0,17,0.0,0.48,1.75,0.58,0.2,71,75,0.0,4.96,10.016666666666667,3.66,0.58,0.66
Ion Cutelaba,The Hulk,17.0,10.0,1,30.0,61,0.25,0.43,4.17,0.57,0.0,73,75,1.0,4.44,7.65,3.43,0.47,0.76
Irene Aldana,9,15.0,7.0,0,36.0,26,0.24,0.4,0.16,0.5,0.2,69,68,0.0,5.24,14.633333333333333,6.33,0.57,0.76
Irina Alekseeva,Russian Ronda,5.0,2.0,0,33.0,46,0.87,0.43,0.87,0.2,0.9,68,67,0.0,3.84,8.6,3.55,0.48,1.0
Irwin Rivera,The Beast,10.0,6.0,0,35.0,26,0.0,0.44,1.0,0.16,0.0,66,67,1.0,3.36,15.0,5.07,0.57,0.7
Isaac Dulgarian,The Midwest Choppa,6.0,1.0,0,27.0,17,0.0,0.58,6.06,0.47,1.5,67,71,0.0,2.88,9.9,2.53,0.39,0.0
Isaac VallieFlagg,794,16.0,7.0,1,46.0,17,0.0,0.47,0.2,0.12,0.0,68,70,0.0,5.56,15.0,5.6,0.45,0.58
Isis Verbeek,Fight Queen,5.0,2.0,0,29.0,97,0.0,0.43,0.0,0.0,0.0,64,64,0.0,3.13,15.0,3.53,0.53,0.66
Islam Makhachev,456,26.0,1.0,0,32.0,51,0.35,0.59,3.19,0.53,1.1,70,70,1.0,2.65,10.566666666666666,1.54,0.61,0.9
Ismael Bonfim,Marreta,20.0,4.0,0,28.0,57,0.71,0.54,1.07,0.33,0.0,68,71,0.0,5.8,10.516666666666667,3.16,0.7,0.76
Ismail Naurdiev,The Austrian Wonderboy,19.0,4.0,0,27.0,73,0.0,0.52,1.25,0.71,0.2,70,74,0.0,3.17,15.0,1.3,0.68,0.7
Israel Adesanya,The Last Stylebender,24.0,3.0,0,34.0,1,0.67,0.48,0.05,0.14,0.1,76,80,3.0,3.93,18.266666666666666,3.11,0.56,0.77
Issei Tamura,764,10.0,8.0,0,40.0,35,1.83,0.53,0.92,0.25,0.0,65,63,0.0,1.89,5.466666666666667,4.58,0.44,0.33
Istela Nunes,549,6.0,5.0,0,31.0,57,0.4,0.45,0.0,0.0,0.0,64,66,0.0,5.02,9.4,4.84,0.6,0.5
Iuri Alcantara,Marajo,35.0,10.0,0,43.0,57,0.42,0.45,1.44,0.62,0.8,69,71,1.0,2.72,9.35,2.79,0.49,0.6
Ivan Jorge,Batman,27.0,7.0,0,43.0,57,0.0,0.49,1.56,0.16,0.6,69,73,0.0,3.41,12.016666666666667,2.91,0.59,0.75
Ivan Menjivar,The Pride of El Salvador,25.0,12.0,0,42.0,17,0.28,0.37,0.56,0.28,1.0,66,64,0.0,2.78,9.766666666666667,2.76,0.65,0.38
Ivan Valenzuela,Bam Bam,8.0,2.0,0,31.0,26,0.0,0.0,0.0,0.0,0.0,74,77,0.0,0.0,0.4166666666666667,9.6,0.33,0.0
Ivana Petrovic,596,7.0,1.0,0,30.0,38,0.0,0.42,2.83,0.5,1.7,68,70,1.0,2.19,13.25,2.45,0.53,0.6
JJ Aldrich,11,13.0,7.0,0,31.0,17,0.0,0.46,0.66,0.23,0.0,65,67,1.0,3.88,13.7,4.38,0.6,0.66
JJ Okanovich,The Bosnian Bomber,7.0,1.0,0,33.0,17,0.0,0.55,0.0,0.0,0.0,71,76,0.0,6.93,15.0,5.27,0.5,1.0
JP Buys,Young Savage,9.0,6.0,0,28.0,75,0.0,0.39,1.55,0.25,2.3,65,67,0.0,1.88,6.466666666666667,3.02,0.4,0.25
Jack Cartwright,117,10.0,1.0,0,30.0,53,0.0,0.38,6.0,0.66,2.0,69,68,0.0,0.8,15.0,3.33,0.29,0.0
Jack Hermansson,The Joker,24.0,8.0,0,36.0,52,0.0,0.44,1.53,0.3,0.4,73,77,0.0,5.09,11.55,3.69,0.56,0.8
Jack Jenkins,Phar,12.0,3.0,0,30.0,71,0.0,0.61,2.56,0.69,0.0,67,68,3.0,4.43,13.2,3.07,0.59,0.75
Jack Marshman,The Hammer,23.0,10.0,0,34.0,53,0.55,0.25,0.0,0.0,0.0,72,73,0.0,2.74,10.216666666666667,4.19,0.56,0.2
Jack Shore,Tank,17.0,2.0,0,29.0,27,0.33,0.58,3.1,0.38,0.7,68,71,0.0,3.75,11.483333333333333,2.32,0.56,0.76
Jacob Kilburn,The Killer,8.0,4.0,0,28.0,17,0.0,0.33,0.51,0.05,0.5,69,72,0.0,2.56,9.783333333333333,6.78,0.35,0.2
Jacob Malkoun,Mamba,8.0,3.0,0,28.0,71,0.0,0.56,6.62,0.42,0.4,69,73,0.0,3.86,10.033333333333333,2.48,0.52,0.2
Jacob Rosales,The Lil Badger,13.0,7.0,0,28.0,17,0.56,0.46,1.12,0.18,0.6,71,74,0.0,7.19,13.416666666666666,10.66,0.44,0.5
Jacob Silva,Lil Animal,6.0,4.0,0,36.0,17,0.0,0.44,1.51,1.0,0.0,65,67,0.0,4.17,9.95,4.92,0.56,0.66
Jacob Volkmann,Christmas,19.0,7.0,0,43.0,17,0.0,0.34,3.19,0.48,2.0,69,71,1.0,1.19,11.3,1.78,0.52,0.52
Jacqueline Cavalcanti,119,6.0,1.0,0,26.0,57,0.0,0.57,0.0,0.0,0.0,68,70,0.0,8.4,15.0,2.6,0.84,1.0
Jafel Filho,Pastor,16.0,3.0,0,31.0,57,0.44,0.41,1.77,0.33,2.6,67,68,0.0,2.36,8.483333333333333,2.0,0.47,0.55
Jai Herbert,Black Country Banger,12.0,5.0,1,36.0,53,0.6,0.41,0.2,0.1,0.0,73,77,0.0,2.69,10.716666666666667,3.15,0.45,0.57
Jailton Almeida,Malhadinho,21.0,3.0,0,32.0,57,0.0,0.64,6.85,0.59,2.6,75,79,0.0,2.46,7.05,0.72,0.4,0.75
Jaime Alvarez,22,6.0,1.0,0,36.0,17,0.0,0.4,1.0,0.33,0.0,68,69,0.0,2.73,15.0,4.53,0.56,0.5
Jairzinho Rozenstruik,Bigi Boy,14.0,5.0,0,36.0,84,0.94,0.49,0.0,0.0,0.0,74,78,0.0,3.44,8.6,2.78,0.47,0.75
Jake Collier,The Prototype,13.0,10.0,0,35.0,17,0.3,0.44,0.71,0.33,0.6,75,78,0.0,5.8,10.6,5.08,0.5,0.67
Jake Ellenberger,The Juggernaut,31.0,15.0,0,39.0,17,0.98,0.39,2.04,0.47,0.4,69,71,0.0,2.47,8.05,2.83,0.6,0.86
Jake Hadley,White Kong,10.0,3.0,0,27.0,53,0.24,0.42,0.24,0.06,1.7,67,70,1.0,3.36,10.316666666666666,3.56,0.6,0.35
Jake Hecht,Hitman,11.0,4.0,0,40.0,17,0.0,0.47,2.04,0.37,0.0,72,73,0.0,3.26,7.366666666666666,2.76,0.56,0.4
Jake Matthews,The Celtic Kid,20.0,7.0,0,29.0,71,0.32,0.44,1.56,0.41,0.6,71,73,0.0,3.38,11.566666666666666,2.54,0.61,0.64
Jake OBrien,Irish,15.0,4.0,0,39.0,17,0.21,0.31,6.39,0.54,0.2,75,76,0.0,1.31,9.983333333333333,1.92,0.69,0.25
Jake Shields,706,31.0,9.0,1,45.0,17,0.0,0.36,2.83,0.29,1.2,72,72,0.0,2.45,15.733333333333333,1.8,0.56,0.35
Jalin Turner,The Tarantula,14.0,8.0,0,29.0,17,1.27,0.48,0.79,0.55,1.1,75,77,1.0,5.6,7.283333333333333,4.57,0.41,0.74
Jamahal Hill,Sweet Dreams,12.0,2.0,0,33.0,17,0.69,0.54,0.0,0.0,0.0,76,79,1.0,7.18,8.633333333333333,3.51,0.46,0.73
Jamal Pogues,604,11.0,4.0,0,28.0,17,0.0,0.44,2.4,0.48,0.0,75,77,0.0,3.36,15.0,4.17,0.5,0.77
Jamall Emmers,Pretty Boy,20.0,8.0,0,34.0,17,0.41,0.48,1.83,0.4,0.2,70,74,0.0,5.3,9.2,4.05,0.57,0.9
James Barnes,Mooka,14.0,5.0,0,42.0,17,0.0,0.34,1.08,0.16,0.0,68,71,0.0,0.57,7.816666666666666,3.02,0.39,0.4
James Bochnovic,77,8.0,3.0,0,35.0,17,0.0,0.26,0.0,0.0,0.0,76,81,0.0,0.65,6.183333333333334,3.64,0.21,0.0
James Head,304,9.0,4.0,0,40.0,17,0.41,0.48,0.41,1.0,0.8,73,73,0.0,2.75,7.333333333333333,3.11,0.49,0.66
James Irvin,The Sandman,17.0,10.0,0,45.0,17,1.56,0.48,0.0,0.0,0.5,74,75,0.0,2.03,2.8833333333333333,3.86,0.35,0.36
James Krause,The,28.0,9.0,0,38.0,17,0.26,0.49,0.96,0.18,0.9,74,73,0.0,4.79,11.433333333333334,4.11,0.61,0.59
James Llontop,Goku,14.0,3.0,0,24.0,47,1.53,0.52,0.0,0.0,0.0,72,73,0.0,4.76,9.783333333333333,2.1,0.7,0.5
James McSweeney,The Hammer,15.0,15.0,0,43.0,53,0.0,0.55,0.52,0.33,1.1,76,77,3.0,3.94,9.55,4.33,0.42,1.0
James Moontasri,Moon Walker,9.0,5.0,0,36.0,38,0.51,0.48,0.0,0.0,0.2,70,71,3.0,2.39,9.9,3.86,0.4,0.79
James Mulheron,Juggernaut,11.0,2.0,0,36.0,53,0.0,0.31,0.0,0.0,0.0,70,73,0.0,2.4,15.0,3.47,0.42,0.25
James Te Huna,770,16.0,9.0,0,42.0,76,0.5,0.51,2.75,0.37,0.2,74,75,0.0,4.04,6.0,2.99,0.62,0.58
James Vick,The Texecutioner,13.0,5.0,0,37.0,17,0.52,0.39,0.26,0.33,0.7,75,76,0.0,4.13,8.166666666666666,3.31,0.6,0.57
James Wallace,Jesse,5.0,2.0,0,31.0,17,0.0,0.28,0.0,0.0,0.0,70,69,0.0,0.52,3.8166666666666664,3.41,0.35,0.0
James Wilks,Lightning,7.0,4.0,0,46.0,53,0.0,0.45,1.27,0.22,3.8,73,75,0.0,1.82,11.833333333333334,2.03,0.5,0.66
Jamey Simmons,The Afro Samurai,7.0,4.0,0,31.0,17,0.0,0.21,0.0,0.0,0.0,66,70,0.0,0.79,5.716666666666667,1.92,0.74,0.5
JameyLyn Horth,323,6.0,1.0,0,34.0,80,0.0,0.62,0.5,0.25,0.0,67,66,0.0,3.97,15.0,3.53,0.57,0.7
Jamie Colleen,134,4.0,1.0,0,38.0,17,0.0,0.61,0.52,0.33,1.6,63,65,0.0,3.11,14.483333333333333,5.66,0.33,0.5
Jamie Moyle,522,4.0,3.0,0,35.0,17,0.0,0.51,1.0,0.21,0.0,61,65,0.0,4.51,15.0,4.0,0.65,0.5
Jamie Mullarkey,Hooligan,17.0,8.0,0,29.0,71,0.29,0.46,2.31,0.34,0.1,72,74,0.0,4.39,9.433333333333334,4.53,0.53,0.78
Jamie Pickett,The Night Wolf,13.0,11.0,0,35.0,17,0.25,0.47,1.26,0.4,0.1,74,80,0.0,2.65,9.933333333333334,3.62,0.5,0.67
Jamie Varner,797,21.0,11.0,1,39.0,17,0.64,0.34,3.49,0.53,0.8,68,71,0.0,2.92,9.6,2.55,0.58,0.66
Jan Blachowicz,73,29.0,10.0,1,41.0,55,0.34,0.5,1.09,0.5,0.3,74,78,0.0,3.41,13.1,2.91,0.53,0.68
Janaina Silva,JanaIronHand,5.0,1.0,0,32.0,97,0.0,0.0,0.0,0.0,0.0,61,60,0.0,0.0,4.0,1.5,0.62,0.0
Jansey Silva,Jones,7.0,2.0,0,29.0,97,0.0,0.4,0.0,0.0,0.0,74,67,0.0,0.46,4.316666666666666,2.32,0.33,0.0
Jaqueline Amorim,25,8.0,1.0,0,28.0,57,0.0,0.52,1.48,0.23,5.4,63,68,0.0,3.33,10.1,1.85,0.62,0.0
Jared Cannonier,The Killa Gorilla,17.0,7.0,0,40.0,17,0.34,0.52,0.47,0.46,0.0,71,77,3.0,4.62,13.1,4.19,0.58,0.61
Jared Gooden,NiteTrain,23.0,9.0,0,30.0,17,0.22,0.49,0.67,1.0,0.2,72,77,0.0,5.08,11.216666666666667,6.68,0.48,0.65
Jared Gordon,Flash,20.0,6.0,0,35.0,17,0.1,0.57,1.95,0.4,0.0,69,68,0.0,5.39,11.0,3.4,0.57,0.62
Jared Hamman,The Messenger,14.0,6.0,0,42.0,17,0.3,0.42,1.57,0.46,0.0,75,75,0.0,5.15,7.25,3.93,0.55,0.3
Jared Papazian,The Jackhammer,20.0,13.0,0,36.0,17,0.0,0.39,0.0,0.0,0.0,68,67,1.0,3.33,11.116666666666667,3.81,0.44,0.5
Jared Rosholt,652,14.0,4.0,0,37.0,17,0.0,0.46,1.83,0.41,0.1,74,75,0.0,2.08,13.316666666666666,1.52,0.59,0.66
Jared Vanderaa,795,12.0,10.0,0,32.0,17,0.0,0.44,0.18,0.5,0.0,76,80,0.0,4.96,10.583333333333334,5.67,0.45,0.2
Jarjis Danho,Man Mountain,7.0,1.0,1,40.0,103,0.51,0.5,0.51,0.16,0.0,75,74,0.0,3.38,9.85,5.25,0.49,1.0
Jarno Errens,208,14.0,5.0,1,29.0,83,0.67,0.46,0.0,0.0,0.3,71,73,0.0,3.44,15.0,3.36,0.63,0.28
Jarred Brooks,The Monkey God,13.0,2.0,0,31.0,17,0.0,0.46,4.54,0.57,0.6,63,62,3.0,2.12,13.233333333333333,1.66,0.62,0.69
Jasmine Jasudavicius,340,10.0,3.0,0,35.0,80,0.14,0.45,2.16,0.37,0.4,67,68,0.0,3.95,14.9,4.03,0.51,0.8
Jason Brilz,Hitman,22.0,6.0,1,48.0,17,0.0,0.4,2.37,0.25,1.3,71,71,0.0,2.66,9.933333333333334,1.78,0.65,0.25
Jason Day,Dooms,19.0,12.0,0,43.0,80,0.0,0.54,1.13,1.0,0.0,72,72,0.0,3.61,3.066666666666667,3.46,0.47,0.0
Jason Dent,Dynamite,22.0,13.0,0,44.0,17,0.0,0.39,0.0,0.0,1.4,70,71,0.0,2.01,11.1,3.7,0.62,0.26
Jason Gonzalez,Nicoya,11.0,5.0,0,34.0,17,0.0,0.39,0.0,0.0,1.0,74,74,1.0,3.06,3.7666666666666666,3.13,0.58,0.3
Jason High,The Kansas City Bandit,21.0,6.0,0,42.0,17,0.0,0.42,2.36,0.63,2.8,68,73,1.0,1.28,8.3,1.56,0.48,0.37
Jason Knight,The Kid,20.0,5.0,0,31.0,17,0.39,0.33,1.31,0.31,1.7,70,71,0.0,2.95,12.733333333333333,3.02,0.51,0.47
Jason Lambert,The Punisher,26.0,13.0,0,49.0,17,1.01,0.58,1.35,0.36,2.4,75,75,0.0,3.21,5.566666666666666,1.84,0.5,0.28
Jason MacDonald,The Athlete,25.0,16.0,0,49.0,80,0.0,0.52,1.43,0.16,2.0,75,80,0.0,1.55,5.983333333333333,2.7,0.46,0.35
Jason Saggo,664,12.0,4.0,0,38.0,80,0.23,0.39,2.33,0.4,0.0,71,71,0.0,2.5,10.733333333333333,2.94,0.52,0.23
